,Token,Score,Syllable_Count,Word_length,IsComplex
440,salary,0,2,6,0
441,cuts,0,1,4,0
442,existing,0,3,8,1
443,employees,0,0,9,0
444,might,0,1,5,0
445,forward,0,2,7,0
446,corporate,0,4,9,1
447,world,0,1,5,0
448,Amongst,0,2,7,0
449,negative,-1,4,8,1
450,impacts,0,2,7,0
451,COVID,0,2,5,0
452,19,0,0,2,0
453,organizations,0,6,13,1
454,across,0,2,6,0
455,globe,0,2,5,0
456,opportunities,0,0,13,0
457,ready,0,2,5,0
458,explored,0,0,8,0
459,crisis,-1,2,6,0
460,Technology,0,3,10,1
461,Artificial,0,5,10,1
462,Intelligence,1,5,12,1
463,key,0,1,3,0
464,aspects,0,2,7,0
465,mentioned,0,0,9,0
466,past,0,1,4,0
467,ones,0,0,4,0
468,contributing,0,4,12,1
469,growth,0,1,6,0
470,rise,0,2,4,0
471,revenues,0,0,8,0
472,various,0,4,7,1
473,businesses,0,0,10,0
474,times,0,0,5,0
475,Social,0,3,6,1
476,Distancing,0,3,10,1
477,shutdown,0,2,8,0
478,physical,0,2,8,0
479,services,0,0,8,0
480,digital,0,3,7,1
481,markets,0,2,7,0
482,prove,0,2,5,0
483,game,0,2,4,0
484,changers,0,2,8,0
485,near,0,2,4,0
486,future,0,3,6,1
487,Offering,0,3,8,1
488,products,0,2,8,0
489,online,0,3,6,1
490,promoting,0,3,9,1
491,digital,0,3,7,1
492,marketing,0,3,9,1
493,forefront,0,3,9,1
494,quarantine,0,5,10,1
495,time,0,2,4,0
496,must,0,1,4,0
497,utilized,0,0,8,0
498,order,0,2,5,0
499,improve,1,3,7,1
500,existing,0,3,8,1
501,products,0,2,8,0
502,increase,0,4,8,1
503,customer,0,3,8,1
504,base,0,2,4,0
505,companies,0,0,9,0
506,Byju,0,1,4,0
507,India,0,3,5,1
508,famous,1,3,6,1
509,online,0,3,6,1
510,learning,0,3,8,1
511,platform,0,2,8,0
512,leading,1,3,7,1
513,example,0,3,7,1
514,front,0,1,5,0
515,offering,0,3,8,1
516,application,0,5,11,1
517,essentials,0,4,10,1
518,courses,0,0,7,0
519,free,0,2,4,0
520,help,0,1,4,0
521,expand,0,2,6,0
522,brand,0,1,5,0
523,coming,0,2,6,0
524,years,0,2,5,0
525,create,0,3,6,1
526,customer,0,3,8,1
527,base,0,2,4,0
528,Cult,0,1,4,0
529,Fit,0,1,3,0
530,Bangalore,0,4,9,1
531,based,0,0,5,0
532,fitness,0,2,7,0
533,startup,0,2,7,0
534,used,0,0,4,0
535,technology,0,3,10,1
536,create,0,3,6,1
537,application,0,5,11,1
538,helping,1,2,7,0
539,fitness,0,2,7,0
540,freaks,-1,2,6,0
541,workout,0,3,7,1
542,home,0,2,4,0
543,ONEPLUS,0,3,7,1
544,Chinese,0,3,7,1
545,Smartphone,0,3,10,1
546,brand,0,1,5,0
547,launched,0,0,8,0
548,flagship,0,2,8,0
549,ONEPLUS,0,3,7,1
550,8,0,0,1,0
551,online,0,3,6,1
552,event,0,2,5,0
553,created,0,0,7,0
554,filter,0,2,6,0
555,let,0,1,3,0
556,smartphone,0,3,10,1
557,lovers,0,2,6,0
558,virtual,0,3,7,1
559,unboxing,0,3,8,1
560,device,0,3,6,1
561,getting,0,2,7,0
562,device,0,3,6,1
563,physically,0,2,10,0
564,possible,0,3,8,1
565,moment,0,2,6,0
566,due,0,2,3,0
567,restrictions,0,4,12,1
568,Decathlon,0,3,9,1
569,America,0,4,7,1
570,leading,1,3,7,1
571,sports,0,1,6,0
572,fitness,0,2,7,0
573,equipment,0,4,9,1
574,brand,0,1,5,0
575,started,0,0,7,0
576,online,0,3,6,1
577,campaign,0,3,8,1
578,Together,0,3,8,1
579,hashtag,0,2,7,0
580,PlayItSafe,0,4,10,1
581,appeal,1,3,6,1
582,customers,0,3,9,1
583,increase,0,4,8,1
584,sales,0,0,5,0
585,home,0,2,4,0
586,workout,0,3,7,1
587,equipment,0,4,9,1
588,examples,0,0,8,0
589,show,0,1,4,0
590,brands,0,1,6,0
591,organizations,0,6,13,1
592,realized,0,0,8,0
593,importance,0,4,10,1
594,lockdown,0,2,8,0
595,expand,0,2,6,0
596,base,0,2,4,0
597,consolidate,0,5,11,1
598,position,0,4,8,1
599,market,0,2,6,0
600,battle,0,2,6,0
601,crisis,-1,2,6,0
602,COVID,0,2,5,0
603,19,0,0,2,0
604,pandemic,0,3,8,1
605,led,1,0,3,0
606,chaos,-1,2,5,0
607,panic,-1,2,5,0
608,throughout,0,4,10,1
609,working,0,2,7,0
610,world,0,1,5,0
611,huge,0,2,4,0
612,opportunities,0,0,13,0
613,companies,0,0,9,0
614,expand,0,2,6,0
615,improve,1,3,7,1
616,future,0,3,6,1
617,organizations,0,6,13,1
618,need,0,0,4,0
619,designed,0,0,8,0
620,plan,0,1,4,0
621,place,0,2,5,0
622,ensure,0,3,6,1
623,smooth,1,2,6,0
624,functioning,0,4,11,1
625,lockdown,0,2,8,0
626,lifted,0,0,6,0
627,Social,0,3,6,1
628,distancing,0,3,10,1
629,hygiene,0,3,7,1
630,become,0,3,6,1
631,key,0,1,3,0
632,manufacturing,0,5,13,1
633,industries,0,0,10,0
634,Travel,0,2,6,0
635,industry,0,2,8,0
636,currently,0,2,9,0
637,worst,-1,1,5,0
638,state,0,2,5,0
639,need,0,0,4,0
640,recover,1,3,7,1
641,fast,0,1,4,0
642,order,0,2,5,0
643,ensure,0,3,6,1
644,safe,1,2,4,0
645,movement,0,3,8,1
646,passengers,0,3,10,1
647,borders,0,2,7,0
648,reopened,0,0,8,0
649,across,0,2,6,0
650,world,0,1,5,0
651,Service,0,3,7,1
652,sector,0,2,6,0
653,need,0,0,4,0
654,move,0,2,4,0
655,digital,0,3,7,1
656,platforms,0,2,9,0
657,hype,-1,1,4,0
658,digital,0,3,7,1
659,marketing,0,3,9,1
660,Artificial,0,5,10,1
661,intelligence,1,5,12,1
662,play,0,1,4,0
663,key,0,1,3,0
664,role,0,2,4,0
665,reduction,0,4,9,1
666,workforce,0,3,9,1
667,eminent,1,3,7,1
668,due,0,2,3,0
669,lack,-1,1,4,0
670,demand,0,2,6,0
671,Handling,0,2,8,0
672,tasks,0,1,5,0
673,help,0,1,4,0
674,AI,0,2,2,0
675,reducing,0,3,8,1
676,need,0,0,4,0
677,employee,0,4,8,1
678,improve,1,3,7,1
679,cost,0,1,4,0
680,effectiveness,1,5,13,1
681,revenues,0,0,8,0
682,rise,0,2,4,0
683,back,0,1,4,0
684,normal,0,2,6,0
685,E,0,1,1,0
686,Learning,0,3,8,1
687,evolved,0,0,7,0
688,past,0,1,4,0
689,years,0,2,5,0
690,importance,0,4,10,1
691,realized,0,0,8,0
692,quarantine,0,5,10,1
693,period,0,3,6,1
694,major,0,2,5,0
695,colleges,0,0,8,0
696,schools,0,2,7,0
697,transformed,0,0,11,0
698,online,0,3,6,1
699,program,0,2,7,0
700,order,0,2,5,0
701,educate,0,4,7,1
702,students,0,2,8,0
703,change,0,2,6,0
704,likely,0,2,6,0
705,carried,0,0,7,0
706,forward,0,2,7,0
707,Educational,0,6,11,1
708,Institutes,0,0,10,0
709,switching,0,2,9,0
710,platforms,0,2,9,0
711,E,0,1,1,0
712,commerce,0,3,8,1
713,also,0,2,4,0
714,integral,1,3,8,1
715,part,0,1,4,0
716,world,0,1,5,0
717,become,0,3,6,1
718,even,0,2,4,0
719,important,1,3,9,1
720,coming,0,2,6,0
721,days,0,1,4,0
722,malls,0,1,5,0
723,markets,0,2,7,0
724,shut,0,1,4,0
725,expected,0,0,8,0
726,remain,0,3,6,1
727,shut,0,1,4,0
728,e,0,1,1,0
729,commerce,0,3,8,1
730,websites,0,0,8,0
731,benefit,1,3,7,1
732,also,0,2,4,0
733,opportunity,0,4,11,1
734,retailers,0,4,9,1
735,vendors,0,2,7,0
736,create,0,3,6,1
737,base,0,2,4,0
738,online,0,3,6,1
739,sell,0,1,4,0
740,e,0,1,1,0
741,retailers,0,4,9,1
742,order,0,2,5,0
743,generate,0,4,8,1
744,revenue,0,4,7,1
745,Small,0,1,5,0
746,vendors,0,2,7,0
747,retailers,0,4,9,1
748,continue,0,4,8,1
749,important,1,3,9,1
750,part,0,1,4,0
751,supply,0,1,6,0
752,essential,0,4,9,1
753,good,0,2,4,0
754,households,0,4,10,1
755,improving,1,3,9,1
756,sanitation,0,5,10,1
757,places,0,0,6,0
758,key,0,1,3,0
759,MNCs,0,0,4,0
760,switched,0,0,8,0
761,atmosphere,0,4,10,1
762,Work,1,1,4,0
763,Home,0,2,4,0
764,find,0,1,4,0
765,easier,1,4,6,1
766,connect,0,2,7,0
767,large,0,2,5,0
768,groups,0,2,6,0
769,people,0,3,6,1
770,together,0,3,8,1
771,times,0,0,5,0
772,ensure,0,3,6,1
773,employees,0,0,9,0
774,contribute,0,4,10,1
775,smooth,1,2,6,0
776,functioning,0,4,11,1
777,companies,0,0,9,0
778,crucial,0,3,7,1
779,days,0,1,4,0
780,ahead,0,3,5,1
781,Entrepreneurial,0,7,15,1
782,minds,0,1,5,0
783,also,0,2,4,0
784,encouraged,0,0,10,0
785,put,0,1,3,0
786,forth,0,1,5,0
787,idea,0,3,4,1
788,create,0,3,6,1
789,startup,0,2,7,0
790,make,0,2,4,0
791,corporate,0,4,9,1
792,world,0,1,5,0
793,improved,1,0,8,0
794,space,0,2,5,0
795,future,0,3,6,1
796,world,0,1,5,0
797,state,0,2,5,0
798,panic,-1,2,5,0
799,important,1,3,9,1
800,us,0,1,2,0
801,united,0,0,6,0
802,fight,0,1,5,0
803,COVID,0,2,5,0
804,19,0,0,2,0
805,employees,0,0,9,0
806,continue,0,4,8,1
807,work,1,1,4,0
808,home,0,2,4,0
809,make,0,2,4,0
810,study,0,1,5,0
811,rooms,0,2,5,0
812,cabins,0,2,6,0
813,organizations,0,6,13,1
814,need,0,0,4,0
815,adapt,0,2,5,0
816,style,0,1,5,0
817,working,0,2,7,0
818,realize,0,4,7,1
819,importance,0,4,10,1
820,coming,0,2,6,0
821,months,0,1,6,0
822,solution,0,4,8,1
823,found,0,2,5,0
824,problem,-1,2,7,0
825,Internet,0,3,8,1
826,online,0,3,6,1
827,services,0,0,8,0
828,play,0,1,4,0
829,important,1,3,9,1
830,role,0,2,4,0
831,future,0,3,6,1
832,transition,0,4,10,1
833,lead,1,2,4,0
834,better,0,2,6,0
835,Digital,0,3,7,1
836,World,0,1,5,0
837,improve,1,3,7,1
838,accessibility,0,5,13,1
839,throughout,0,4,10,1
840,globe,0,2,5,0
841,STAY,0,1,4,0
842,SAFE,1,2,4,0
843,STAY,0,1,4,0
844,TOGETHER,0,3,8,1
845,DEVELOP,0,3,7,1
846,COMPANY,0,2,7,0
847,Blackcoffer,0,3,11,1
848,Insights,0,2,8,0
849,17,0,0,2,0
850,Shaurya,0,3,7,1
851,Srivastava,0,4,10,1
852,Delhi,0,2,5,0
853,College,0,3,7,1
854,Arts,0,1,4,0
855,Commerce,0,3,8,1
856,Delhi,0,2,5,0
857,University,0,4,10,1
