,Token,Score,Syllable_Count,Word_length,IsComplex
96,possible,0,3,8,1
97,carriers,0,3,8,1
98,virus,-1,2,5,0
99,Many,0,1,4,0
100,tracing,0,2,7,0
101,apps,0,1,4,0
102,use,0,2,3,0
103,AI,0,2,2,0
104,keep,0,2,4,0
105,tabs,0,1,4,0
106,people,0,3,6,1
107,infected,-1,0,8,0
108,prevent,0,2,7,0
109,risk,-1,1,4,0
110,cross,0,1,5,0
111,infection,-1,4,9,1
112,using,0,2,5,0
113,AI,0,2,2,0
114,algorithms,0,3,10,1
115,track,0,1,5,0
116,patterns,0,2,8,0
117,extract,0,2,7,0
118,features,0,0,8,0
119,classify,0,2,8,0
120,categorise,0,5,10,1
121,AI,0,2,2,0
122,IBM,0,1,3,0
123,Watson,0,2,6,0
124,sophisticated,1,0,13,0
125,AI,0,2,2,0
126,works,1,1,5,0
127,cloud,0,2,5,0
128,computing,0,3,9,1
129,natural,0,3,7,1
130,language,0,4,8,1
131,processing,0,3,10,1
132,prominently,0,3,11,1
133,contributed,0,0,11,0
134,healthcare,0,4,10,1
135,sector,0,2,6,0
136,global,0,2,6,0
137,level,0,2,5,0
138,conversational,0,6,14,1
139,AI,0,2,2,0
140,since,0,2,5,0
141,2013,0,0,4,0
142,Watson,0,2,6,0
143,helped,1,0,6,0
144,recommending,0,4,12,1
145,treatments,0,3,10,1
146,patients,0,3,8,1
147,suffering,-1,3,9,1
148,cancer,-1,2,6,0
149,ensure,0,3,6,1
150,get,0,1,3,0
151,treatment,0,3,9,1
152,optimum,0,3,7,1
153,costs,0,1,5,0
154,Researchers,0,4,11,1
155,Google,0,3,6,1
156,Inc,0,1,3,0
157,showed,0,0,6,0
158,AI,0,2,2,0
159,system,0,1,6,0
160,trained,0,0,7,0
161,thousands,0,3,9,1
162,images,0,0,6,0
163,achieve,0,4,7,1
164,physician,0,3,9,1
165,level,0,2,5,0
166,sensitivity,0,4,11,1
167,identifying,0,4,11,1
168,molecular,0,4,9,1
169,patterns,0,2,8,0
170,associated,0,0,10,0
171,disease,0,4,7,1
172,status,0,2,6,0
173,subtypes,0,0,8,0
174,gene,0,2,4,0
175,expression,0,4,10,1
176,protein,0,3,7,1
177,abundance,1,4,9,1
178,levels,0,2,6,0
179,machine,0,3,7,1
180,learning,0,3,8,1
181,methods,0,2,7,0
182,detect,0,2,6,0
183,fatal,-1,2,5,0
184,diseases,0,0,8,0
185,like,0,2,4,0
186,cancer,-1,2,6,0
187,early,0,2,5,0
188,stage,0,2,5,0
189,Machine,0,3,7,1
190,Learning,0,3,8,1
191,ML,0,0,2,0
192,techniques,0,0,10,0
193,focus,0,2,5,0
194,mainly,0,2,6,0
195,analyzing,0,3,9,1
196,structured,0,0,10,0
197,data,0,2,4,0
198,help,0,1,4,0
199,clustering,0,3,10,1
200,patients,0,3,8,1
201,traits,0,2,6,0
202,infer,0,2,5,0
203,probability,0,4,11,1
204,disease,0,4,7,1
205,outcomes,0,0,8,0
206,Since,0,2,5,0
207,patient,1,3,7,1
208,traits,0,2,6,0
209,mainly,0,2,6,0
210,include,0,3,7,1
211,masses,0,0,6,0
212,data,0,2,4,0
213,relating,0,3,8,1
214,age,0,2,3,0
215,gender,0,2,6,0
216,disease,0,4,7,1
217,history,0,2,7,0
218,disease,0,4,7,1
219,specific,0,3,8,1
220,data,0,2,4,0
221,like,0,2,4,0
222,diagnostic,0,4,10,1
223,imaging,0,3,7,1
224,gene,0,2,4,0
225,expressions,0,4,11,1
226,etc,0,1,3,0
227,ML,0,0,2,0
228,extract,0,2,7,0
229,features,0,0,8,0
230,data,0,2,4,0
231,inputs,0,2,6,0
232,constructing,0,3,12,1
233,data,0,2,4,0
234,analytical,0,4,10,1
235,algorithms,0,3,10,1
236,ML,0,0,2,0
237,algorithms,0,3,10,1
238,either,0,3,6,1
239,supervised,0,0,10,0
240,unsupervised,0,0,12,0
241,Unsupervised,0,0,12,0
242,learning,0,3,8,1
243,helps,0,1,5,0
244,extracting,0,3,10,1
245,features,0,0,8,0
246,clustering,0,3,10,1
247,similar,0,3,7,1
248,features,0,0,8,0
249,together,0,3,8,1
250,leads,1,2,5,0
251,early,0,2,5,0
252,detection,0,4,9,1
253,diseases,0,0,8,0
254,Clustering,0,3,10,1
255,principal,0,3,9,1
256,component,0,3,9,1
257,analysis,0,3,8,1
258,enable,0,3,6,1
259,grouping,0,3,8,1
260,clustering,0,3,10,1
261,similar,0,3,7,1
262,traits,0,2,6,0
263,together,0,3,8,1
264,used,0,0,4,0
265,maximize,0,4,8,1
266,minimize,0,4,8,1
267,similarity,0,4,10,1
268,patients,0,3,8,1
269,within,0,2,6,0
270,clusters,0,2,8,0
271,Since,0,2,5,0
272,patient,1,3,7,1
273,traits,0,2,6,0
274,recorded,0,0,8,0
275,multiple,0,3,8,1
276,dimensions,0,4,10,1
277,genes,0,0,5,0
278,principal,0,3,9,1
279,component,0,3,9,1
280,analysis,0,3,8,1
281,PCA,0,1,3,0
282,creates,0,0,7,0
283,apparatus,0,4,9,1
284,reduce,0,3,6,1
285,dimensions,0,4,10,1
286,humans,0,2,6,0
287,could,0,2,5,0
288,done,0,2,4,0
289,alone,0,3,5,1
290,Supervised,0,0,10,0
291,learning,0,3,8,1
292,considers,0,3,9,1
293,outcomes,0,0,8,0
294,subjects,0,2,8,0
295,together,0,3,8,1
296,traits,0,2,6,0
297,correlates,0,0,10,0
298,inputs,0,2,6,0
299,outputs,0,3,7,1
300,predict,0,2,7,0
301,probability,0,4,11,1
302,getting,0,2,7,0
303,particular,0,4,10,1
304,clinical,0,3,8,1
305,event,0,2,5,0
306,expected,0,0,8,0
307,value,0,3,5,1
308,disease,0,4,7,1
309,level,0,2,5,0
310,expected,0,0,8,0
311,survival,1,3,8,1
312,time,0,2,4,0
313,risk,-1,1,4,0
314,syndrome,-1,2,8,0
315,Biomarker,0,4,9,1
316,panels,0,2,6,0
317,mostly,0,1,6,0
318,used,0,0,4,0
319,detect,0,2,6,0
320,ovarian,0,4,7,1
321,cancer,-1,2,6,0
322,outperformed,1,0,12,0
323,conventional,0,5,12,1
324,statistical,0,4,11,1
325,methods,0,2,7,0
326,due,0,2,3,0
327,machine,0,3,7,1
328,learning,0,3,8,1
329,addition,0,4,8,1
330,use,0,2,3,0
331,EHRs,0,1,4,0
332,Bayesian,0,4,8,1
333,networks,0,2,8,0
334,part,0,1,4,0
335,supervised,0,0,10,0
336,machine,0,3,7,1
337,learning,0,3,8,1
338,algorithms,0,3,10,1
339,predict,0,2,7,0
340,clinical,0,3,8,1
341,outcomes,0,0,8,0
342,mortality,0,3,9,1
343,respectively,0,4,12,1
344,Unstructured,0,0,12,0
345,data,0,2,4,0
346,clinical,0,3,8,1
347,notes,0,0,5,0
348,texts,0,1,5,0
349,converted,0,0,9,0
350,machine,0,3,7,1
351,readable,1,4,8,1
352,structured,0,0,10,0
353,data,0,2,4,0
354,help,0,1,4,0
355,natural,0,3,7,1
356,language,0,4,8,1
357,processing,0,3,10,1
358,NLP,0,0,3,0
359,NLP,0,0,3,0
360,works,1,1,5,0
361,components,0,3,10,1
362,text,0,1,4,0
363,processing,0,3,10,1
364,classification,0,6,14,1
365,Text,0,1,4,0
366,processing,0,3,10,1
367,helps,0,1,5,0
368,identifying,0,4,11,1
369,series,0,0,6,0
370,disease,0,4,7,1
371,relevant,0,3,8,1
372,keywords,0,2,8,0
373,clinical,0,3,8,1
374,notes,0,0,5,0
375,classification,0,6,14,1
376,categorized,0,0,11,0
377,normal,0,2,6,0
378,abnormal,-1,3,8,1
379,cases,0,0,5,0
380,Chest,0,1,5,0
381,screening,0,3,9,1
382,ML,0,0,2,0
383,NLP,0,0,3,0
384,helped,1,0,6,0
385,find,0,1,4,0
386,abnormalities,0,0,13,0
387,lungs,0,1,5,0
388,provide,0,3,7,1
389,treatment,0,3,9,1
390,covid,0,2,5,0
391,patients,0,3,8,1
392,Healthcare,0,4,10,1
393,organizations,0,6,13,1
394,use,0,2,3,0
395,NLP,0,0,3,0
396,based,0,0,5,0
397,chatbots,0,2,8,0
398,increase,0,4,8,1
399,interactions,0,5,12,1
400,patients,0,3,8,1
401,keeping,0,3,7,1
402,mental,0,2,6,0
403,health,0,2,6,0
404,wellness,0,2,8,0
405,check,0,1,5,0
406,Deep,0,2,4,0
407,learning,0,3,8,1
408,modern,1,2,6,0
409,extension,0,4,9,1
410,classical,0,3,9,1
411,neural,0,3,6,1
412,network,0,2,7,0
413,techniques,0,0,10,0
414,helps,0,1,5,0
415,explore,0,3,7,1
416,complex,-1,2,7,0
417,non,0,1,3,0
418,linear,0,3,6,1
419,patterns,0,2,8,0
420,data,0,2,4,0
421,using,0,2,5,0
422,algorithms,0,3,10,1
423,like,0,2,4,0
424,convolution,0,5,11,1
425,neural,0,3,6,1
426,network,0,2,7,0
427,recurrent,0,3,9,1
428,neural,0,3,6,1
429,network,0,2,7,0
430,deep,0,2,4,0
431,belief,0,3,6,1
432,network,0,2,7,0
433,deep,0,2,4,0
434,neural,0,3,6,1
435,network,0,2,7,0
436,enables,0,0,7,0
437,accurate,1,4,8,1
438,clinical,0,3,8,1
439,prediction,0,4,10,1
440,comes,0,0,5,0
441,genome,0,3,6,1
442,interpretation,0,6,14,1
443,deep,0,2,4,0
444,neural,0,3,6,1
445,networks,0,2,8,0
446,surpass,1,2,7,0
447,conventional,0,5,12,1
448,methods,0,2,7,0
449,logistics,0,3,9,1
450,regression,-1,4,10,1
451,support,1,2,7,0
452,vector,0,2,6,0
453,machines,0,0,8,0
454,Sepsis,0,2,6,0
455,Watch,0,1,5,0
456,AI,0,2,2,0
457,system,0,1,6,0
458,trained,0,0,7,0
459,deep,0,2,4,0
460,learning,0,3,8,1
461,algorithms,0,3,10,1
462,holds,0,1,5,0
463,capability,1,4,10,1
464,analyze,0,3,7,1
465,32,0,0,2,0
466,million,0,3,7,1
467,data,0,2,4,0
468,points,0,2,6,0
469,create,0,3,6,1
470,patient,1,3,7,1
471,risk,-1,1,4,0
472,score,0,2,5,0
473,identify,0,3,8,1
474,early,0,2,5,0
475,stages,0,0,6,0
476,sepsis,0,2,6,0
477,Another,0,3,7,1
478,method,0,2,6,0
479,known,0,1,5,0
480,Learning,0,3,8,1
481,based,0,0,5,0
482,Optimization,0,6,12,1
483,Sampling,0,2,8,0
484,Pattern,0,2,7,0
485,LOUPE,0,3,5,1
486,based,0,0,5,0
487,integrating,0,4,11,1
488,full,0,1,4,0
489,resolution,0,5,10,1
490,MRI,0,1,3,0
491,scans,0,1,5,0
492,convolutional,0,6,13,1
493,neural,0,3,6,1
494,network,0,2,7,0
495,algorithm,0,3,9,1
496,helps,0,1,5,0
497,creating,0,3,8,1
498,accurate,1,4,8,1
499,reconstructions,0,5,15,1
500,Robotic,0,3,7,1
501,surgery,0,2,7,0
502,widely,0,2,6,0
503,considered,0,0,10,0
504,delicate,1,4,8,1
505,surgeries,0,0,9,0
506,like,0,2,4,0
507,gynaecology,0,4,11,1
508,prostate,0,3,8,1
509,surgery,0,2,7,0
510,Even,0,2,4,0
511,striking,1,2,8,0
512,right,0,1,5,0
513,balance,0,3,7,1
514,human,0,2,5,0
515,decisions,0,4,9,1
516,AI,0,2,2,0
517,precision,0,4,9,1
518,robotic,0,3,7,1
519,surgery,0,2,7,0
520,reduces,0,0,7,0
521,surgeon,0,3,7,1
522,efficiency,0,4,10,1
523,manually,0,3,8,1
524,operated,0,0,8,0
525,console,0,3,7,1
526,Thus,0,1,4,0
527,autonomous,1,6,10,1
528,robotic,0,3,7,1
529,surgery,0,2,7,0
530,rise,0,2,4,0
531,inventions,0,4,10,1
532,robotic,0,3,7,1
533,silicon,0,3,7,1
534,fingers,0,2,7,0
535,mimic,0,2,5,0
536,sense,0,2,5,0
537,touch,0,2,5,0
538,surgeons,0,3,8,1
539,need,0,0,4,0
540,identify,0,3,8,1
541,organs,0,2,6,0
542,cut,0,1,3,0
543,tissues,0,0,7,0
544,etc,0,1,3,0
545,robotic,0,3,7,1
546,catheters,0,3,9,1
547,navigate,0,4,8,1
548,whether,0,2,7,0
549,touching,0,3,8,1
550,blood,0,2,5,0
551,tissue,0,3,6,1
552,valve,0,2,5,0
553,Researchers,0,4,11,1
554,Children,0,2,8,0
555,National,0,4,8,1
556,Hospital,0,3,8,1
557,Washington,0,3,10,1
558,already,0,3,7,1
559,developed,0,0,9,0
560,AI,0,2,2,0
561,called,0,0,6,0
562,Smart,0,1,5,0
563,Tissue,0,3,6,1
564,Autonomous,1,6,10,1
565,Robot,0,2,5,0
566,STAR,0,1,4,0
567,performs,0,2,8,0
568,colon,0,2,5,0
569,anastomosis,0,5,11,1
570,help,0,1,4,0
571,ML,0,0,2,0
572,powered,0,0,7,0
573,suturing,0,3,8,1
574,tool,0,2,4,0
575,automatically,0,6,13,1
576,detects,0,2,7,0
577,patient,1,3,7,1
578,breathing,0,3,9,1
579,pattern,0,2,7,0
580,apply,0,1,5,0
581,suture,0,3,6,1
582,correct,1,2,7,0
583,point,0,2,5,0
584,image,0,3,5,1
585,STAR,0,1,4,0
586,surgery,0,2,7,0
587,Cloud,0,2,5,0
588,computing,0,3,9,1
589,healthcare,0,4,10,1
590,helped,1,0,6,0
591,retrieving,0,4,10,1
592,sharing,0,2,7,0
593,medical,0,3,7,1
594,records,0,2,7,0
595,safely,1,2,6,0
596,reduction,0,4,9,1
597,maintenance,0,5,11,1
598,costs,0,1,5,0
599,technology,0,3,10,1
600,doctors,0,2,7,0
601,various,0,4,7,1
602,healthcare,0,4,10,1
603,workers,0,2,7,0
604,access,0,2,6,0
605,detailed,0,0,8,0
606,patient,1,3,7,1
607,data,0,2,4,0
608,helps,0,1,5,0
609,speeding,0,3,8,1
610,analysis,0,3,8,1
611,ultimately,0,4,10,1
612,leading,1,3,7,1
613,better,0,2,6,0
614,care,0,2,4,0
615,form,0,1,4,0
616,accurate,1,4,8,1
617,information,0,5,11,1
618,medications,0,5,11,1
619,therapies,0,0,9,0
620,help,0,1,4,0
621,Biomedical,0,5,10,1
622,research,0,3,8,1
623,Since,0,2,5,0
624,AI,0,2,2,0
625,analyze,0,3,7,1
626,literature,0,5,10,1
627,beyond,0,2,6,0
628,readability,0,5,11,1
629,used,0,0,4,0
630,concise,1,3,7,1
631,biomedical,0,5,10,1
632,research,0,3,8,1
633,help,0,1,4,0
634,ML,0,0,2,0
635,algorithms,0,3,10,1
636,NLP,0,0,3,0
637,AI,0,2,2,0
638,accelerate,0,5,10,1
639,screening,0,3,9,1
640,indexing,0,3,8,1
641,biomedical,0,5,10,1
642,research,0,3,8,1
643,ranking,0,2,7,0
644,literature,0,5,10,1
645,interest,0,3,8,1
646,allows,0,2,6,0
647,researchers,0,4,11,1
648,formulate,0,4,9,1
649,test,0,1,4,0
650,scientific,0,4,10,1
651,hypotheses,0,0,10,0
652,far,0,1,3,0
653,precisely,1,3,9,1
654,quickly,0,2,7,0
655,Taking,0,2,6,0
656,next,0,1,4,0
657,level,0,2,5,0
658,AI,0,2,2,0
659,systems,0,1,7,0
660,like,0,2,4,0
661,computational,0,6,13,1
662,modelling,0,3,9,1
663,assistant,0,3,9,1
664,CMA,0,1,3,0
665,helps,0,1,5,0
666,researchers,0,4,11,1
667,construct,0,2,9,0
668,simulation,0,5,10,1
669,models,0,2,6,0
670,concepts,0,2,8,0
671,mind,0,1,4,0
672,innovations,0,5,11,1
673,majorly,0,2,7,0
674,contributed,0,0,11,0
675,topics,0,2,6,0
676,tumour,0,3,6,1
677,suppressor,0,3,10,1
678,mechanisms,0,3,10,1
679,protein,0,3,7,1
680,protein,0,3,7,1
681,interaction,0,5,11,1
682,information,0,5,11,1
683,extraction,0,4,10,1
684,AI,0,2,2,0
685,precision,0,4,9,1
686,medicine,0,4,8,1
687,Since,0,2,5,0
688,precision,0,4,9,1
689,medicine,0,4,8,1
690,focuses,0,0,7,0
691,healthcare,0,4,10,1
692,interventions,0,5,13,1
693,individuals,0,5,11,1
694,groups,0,2,6,0
695,patients,0,3,8,1
696,based,0,0,5,0
697,profile,0,3,7,1
698,various,0,4,7,1
699,AI,0,2,2,0
700,devices,0,0,7,0
701,pave,0,2,4,0
702,practice,0,3,8,1
703,efficiently,1,4,11,1
704,help,0,1,4,0
705,ML,0,0,2,0
706,complex,-1,2,7,0
707,algorithms,0,3,10,1
708,like,0,2,4,0
709,large,0,2,5,0
710,datasets,0,3,8,1
711,used,0,0,4,0
712,predict,0,2,7,0
713,create,0,3,6,1
714,optimal,1,3,7,1
715,treatment,0,3,9,1
716,strategy,0,2,8,0
717,Deep,0,2,4,0
718,learning,0,3,8,1
719,neural,0,3,6,1
720,networks,0,2,8,0
721,used,0,0,4,0
722,process,0,2,7,0
723,data,0,2,4,0
724,healthcare,0,4,10,1
725,apps,0,1,4,0
726,keep,0,2,4,0
727,close,0,2,5,0
728,watch,0,1,5,0
729,patient,1,3,7,1
730,emotional,0,5,9,1
731,state,0,2,5,0
732,food,0,2,4,0
733,intake,0,3,6,1
734,health,0,2,6,0
735,monitoring,0,4,10,1
736,Omics,0,2,5,0
737,refers,0,2,6,0
738,collective,0,4,10,1
739,technologies,0,0,12,0
740,help,0,1,4,0
741,exploring,0,3,9,1
742,roles,0,0,5,0
743,relationships,0,5,13,1
744,various,0,4,7,1
745,branches,0,0,8,0
746,ending,0,2,6,0
747,suffix,0,2,6,0
748,omics,0,2,5,0
749,genomics,0,3,8,1
750,proteomics,0,4,10,1
751,etc,0,1,3,0
752,Omics,0,2,5,0
753,based,0,0,5,0
754,tests,0,1,5,0
755,based,0,0,5,0
756,machine,0,3,7,1
757,learning,0,3,8,1
758,algorithms,0,3,10,1
759,help,0,1,4,0
760,find,0,1,4,0
761,correlations,0,5,12,1
762,predict,0,2,7,0
763,treatment,0,3,9,1
764,responses,0,0,9,0
765,ultimately,0,4,10,1
766,creating,0,3,8,1
767,personalized,1,0,12,0
768,treatments,0,3,10,1
769,individual,0,5,10,1
770,patients,0,3,8,1
771,helps,0,1,5,0
772,psychology,0,2,10,0
773,neuro,0,3,5,1
774,patients,0,3,8,1
775,psychologists,0,3,13,1
776,studying,0,2,8,0
777,creativity,0,4,10,1
778,AI,0,2,2,0
779,promising,1,3,9,1
780,classes,0,0,7,0
781,experiments,0,4,11,1
782,developing,0,4,10,1
783,data,0,2,4,0
784,structures,0,0,10,0
785,programs,0,2,8,0
786,exploring,0,3,9,1
787,novel,0,2,5,0
788,theories,0,0,8,0
789,horizon,0,3,7,1
790,Studies,0,0,7,0
791,show,0,1,4,0
792,AI,0,2,2,0
793,conduct,0,2,7,0
794,therapy,0,2,7,0
795,sessions,0,3,8,1
796,e,0,1,1,0
797,therapy,0,2,7,0
798,sessions,0,3,8,1
799,assessments,0,3,11,1
800,autonomously,0,6,12,1
801,also,0,2,4,0
802,assisting,0,3,9,1
803,human,0,2,5,0
804,practitioners,0,5,13,1
805,sessions,0,3,8,1
806,Detection,0,4,9,1
807,Computational,0,6,13,1
808,Analysis,0,3,8,1
809,Psychological,0,4,13,1
810,Signal,0,2,6,0
811,project,0,2,7,0
812,uses,0,0,4,0
813,ML,0,0,2,0
814,computer,0,3,8,1
815,vision,0,3,6,1
816,NLP,0,0,3,0
817,analyze,0,3,7,1
818,language,0,4,8,1
819,physical,0,2,8,0
820,gestures,0,0,8,0
821,social,0,3,6,1
822,signals,0,2,7,0
823,identify,0,3,8,1
824,cues,0,0,4,0
825,human,0,2,5,0
826,distress,-1,2,8,0
827,ground,0,2,6,0
828,breaking,-1,3,8,1
829,technology,0,3,10,1
830,assesses,0,0,8,0
831,soldiers,0,3,8,1
832,returning,0,3,9,1
833,combat,0,2,6,0
834,recognizes,0,0,10,0
835,require,0,4,7,1
836,mental,0,2,6,0
837,health,0,2,6,0
838,support,1,2,7,0
839,future,0,3,6,1
840,combine,0,3,7,1
841,data,0,2,4,0
842,captured,0,0,8,0
843,face,0,2,4,0
844,face,0,2,4,0
845,interviews,0,4,10,1
846,information,0,5,11,1
847,sleeping,0,3,8,1
848,eating,0,3,6,1
849,online,0,3,6,1
850,behaviours,0,5,10,1
851,complete,0,3,8,1
852,patient,1,3,7,1
853,view,0,2,4,0
854,Stroke,0,2,6,0
855,identification,0,7,14,1
856,Stroke,0,2,6,0
857,another,0,3,7,1
858,frequently,0,3,10,1
859,occurring,0,3,9,1
860,disease,0,4,7,1
861,affects,0,2,7,0
862,500,0,0,3,0
863,million,0,3,7,1
864,people,0,3,6,1
865,worldwide,0,3,9,1
866,Thrombus,0,2,8,0
867,vessel,0,2,6,0
868,cerebral,0,3,8,1
869,infarction,0,4,10,1
870,major,0,2,5,0
871,85,0,0,2,0
872,cause,0,3,5,1
873,stroke,0,2,6,0
874,occurrence,0,4,10,1
875,recent,0,2,6,0
876,years,0,2,5,0
877,AI,0,2,2,0
878,techniques,0,0,10,0
879,used,0,0,4,0
880,numerous,0,4,8,1
881,stroke,0,2,6,0
882,related,0,0,7,0
883,studies,0,0,7,0
884,early,0,2,5,0
885,detection,0,4,9,1
886,timely,1,2,6,0
887,treatment,0,3,9,1
888,along,0,2,5,0
889,efficient,1,4,9,1
890,outcome,0,4,7,1
891,prediction,0,4,10,1
892,help,0,1,4,0
893,solve,0,2,5,0
894,problem,-1,2,7,0
895,AI,0,2,2,0
896,disposal,0,3,8,1
897,large,0,2,5,0
898,amounts,0,3,7,1
899,data,0,2,4,0
900,rich,0,1,4,0
901,information,0,5,11,1
902,complications,0,5,13,1
903,real,0,2,4,0
904,life,0,2,4,0
905,clinical,0,3,8,1
906,questions,0,4,9,1
907,addressed,0,0,9,0
908,arena,0,3,5,1
909,Currently,0,2,9,0
910,ML,0,0,2,0
911,algorithms,0,3,10,1
912,genetic,0,3,7,1
913,fuzzy,-1,1,5,0
914,finite,0,3,6,1
915,state,0,2,5,0
916,machine,0,3,7,1
917,PCA,0,1,3,0
918,implemented,0,0,11,0
919,build,0,2,5,0
920,model,0,2,5,0
921,building,0,3,8,1
922,solution,0,4,8,1
923,include,0,3,7,1
924,human,0,2,5,0
925,activity,0,3,8,1
926,recognition,0,5,11,1
927,stage,0,2,5,0
928,stroke,0,2,6,0
929,onset,0,2,5,0
930,detection,0,4,9,1
931,stage,0,2,5,0
932,alert,0,2,5,0
933,stroke,0,2,6,0
934,message,0,3,7,1
935,activated,0,0,9,0
936,movement,0,3,8,1
937,significantly,0,4,13,1
938,different,0,3,9,1
939,normal,0,2,6,0
940,pattern,0,2,7,0
941,recorded,0,0,8,0
942,ML,0,0,2,0
943,methods,0,2,7,0
944,applied,0,0,7,0
945,neuroimaging,0,6,12,1
946,data,0,2,4,0
947,assist,0,2,6,0
948,disease,0,4,7,1
949,evaluation,0,6,10,1
950,predicting,0,3,10,1
951,stroke,0,2,6,0
952,treatment,0,3,9,1
953,diagnosis,0,4,9,1
954,Patient,1,3,7,1
955,Monitoring,0,4,10,1
956,Today,0,2,5,0
957,market,0,2,6,0
958,AI,0,2,2,0
959,based,0,0,5,0
960,patient,1,3,7,1
961,monitoring,0,4,10,1
962,impressive,1,4,10,1
963,monetarily,0,4,10,1
964,enticing,1,3,8,1
965,evolving,0,3,8,1
966,artificial,0,5,10,1
967,sensors,0,2,7,0
968,smart,0,1,5,0
969,technologies,0,0,12,0
970,explores,0,0,8,0
971,everything,0,3,10,1
972,brain,0,2,5,0
973,computer,0,3,8,1
974,interfaces,0,0,10,0
975,nanorobotics,0,5,12,1
976,Companies,0,0,9,0
977,smart,0,1,5,0
978,watches,0,0,7,0
979,engaged,0,0,7,0
980,people,0,3,6,1
981,perform,0,2,7,0
982,remote,0,3,6,1
983,monitoring,0,4,10,1
984,even,0,2,4,0
985,patients,0,3,8,1
986,obvious,0,4,7,1
987,place,0,2,5,0
988,start,0,1,5,0
989,wearable,0,4,8,1
990,embedded,0,0,8,0
991,sensors,0,2,7,0
992,glucose,0,3,7,1
993,monitors,0,3,8,1
994,pulse,0,2,5,0
995,monitors,0,3,8,1
996,oximeters,0,4,9,1
997,ECG,0,1,3,0
998,monitors,0,3,8,1
999,patient,1,3,7,1
1000,monitoring,0,4,10,1
1001,becoming,0,3,8,1
1002,crucial,0,3,7,1
1003,AI,0,2,2,0
1004,finds,0,1,5,0
1005,numerous,0,4,8,1
1006,applications,0,5,12,1
1007,chronic,-1,2,7,0
1008,conditions,0,4,10,1
1009,intensive,0,4,9,1
1010,care,0,2,4,0
1011,units,0,2,5,0
1012,operating,0,4,9,1
1013,rooms,0,2,5,0
1014,emergency,-1,3,9,1
1015,rooms,0,2,5,0
1016,cardiac,0,3,7,1
1017,wards,0,1,5,0
1018,timeless,0,3,8,1
1019,clinical,0,3,8,1
1020,decision,0,4,8,1
1021,making,0,2,6,0
1022,measured,0,0,8,0
1023,seconds,0,2,7,0
1024,advances,0,0,8,0
1025,started,0,0,7,0
1026,gain,1,2,4,0
1027,traction,1,3,8,1
1028,like,0,2,4,0
1029,smart,0,1,5,0
1030,prosthetics,0,3,11,1
1031,implants,0,2,8,0
1032,play,0,1,4,0
1033,impeccable,1,4,10,1
1034,role,0,2,4,0
1035,patient,1,3,7,1
1036,management,0,4,10,1
1037,post,0,1,4,0
1038,surgery,0,2,7,0
