,Token,Score,Syllable_Count,Word_length,IsComplex
327,Despite,0,3,7,1
328,technologically,0,5,15,1
329,advanced,1,0,8,0
330,countries,0,0,9,0
331,Electronic,0,4,10,1
332,Health,0,2,6,0
333,Records,0,2,7,0
334,EHR,0,1,3,0
335,adoption,0,4,8,1
336,rate,0,2,4,0
337,67,0,0,2,0
338,end,0,1,3,0
339,May,0,1,3,0
340,2017,0,0,4,0
341,dismal,-1,2,6,0
342,state,0,2,5,0
343,analytics,0,3,9,1
344,based,0,0,5,0
345,limited,-1,0,7,0
346,information,0,5,11,1
347,good,0,2,4,0
348,representation,0,6,14,1
349,actual,0,3,6,1
350,population,0,5,10,1
351,developing,0,4,10,1
352,countries,0,0,9,0
353,percentages,0,0,11,0
354,disappointing,-1,5,13,1
355,low,0,1,3,0
356,digitized,0,0,9,0
357,data,0,2,4,0
358,available,0,5,9,1
359,lesser,0,2,6,0
360,interoperability,0,7,16,1
361,Electronic,0,4,10,1
362,Medical,0,3,7,1
363,Records,0,2,7,0
364,EMR,0,1,3,0
365,prevalent,0,3,9,1
366,EHR,0,1,3,0
367,means,0,2,5,0
368,Bob,0,1,3,0
369,visited,0,0,7,0
370,health,0,2,6,0
371,provider,0,3,8,1
372,apart,0,2,5,0
373,Jacob,0,2,5,0
374,high,0,1,4,0
375,chances,0,0,7,0
376,medical,0,3,7,1
377,records,0,2,7,0
378,available,0,5,9,1
379,Bob,0,1,3,0
380,wears,0,2,5,0
381,Fitbit,0,2,6,0
382,tracks,0,1,6,0
383,activity,0,3,8,1
384,levels,0,2,6,0
385,sleep,0,2,5,0
386,pattern,0,2,7,0
387,details,0,3,7,1
388,also,0,2,4,0
389,uses,0,0,4,0
390,MyFitnessPal,0,3,12,1
391,app,0,1,3,0
392,mobile,0,3,6,1
393,keep,0,2,4,0
394,check,0,1,5,0
395,calorie,0,4,7,1
396,intake,0,3,6,1
397,regular,0,3,7,1
398,social,0,3,6,1
399,media,0,3,5,1
400,user,0,2,4,0
401,often,0,2,5,0
402,posts,0,1,5,0
403,day,0,1,3,0
404,platforms,0,2,9,0
405,b,0,0,1,0
406,growth,0,1,6,0
407,technologies,0,0,12,0
408,like,0,2,4,0
409,remote,0,3,6,1
410,monitoring,0,4,10,1
411,wearables,0,0,9,0
412,social,0,3,6,1
413,media,0,3,5,1
414,analytics,0,3,9,1
415,etc,0,1,3,0
416,Bob,0,1,3,0
417,patient,1,3,7,1
418,generating,0,4,10,1
419,lot,0,1,3,0
420,real,0,2,4,0
421,time,0,2,4,0
422,data,0,2,4,0
423,wearable,0,4,8,1
424,devices,0,0,7,0
425,apps,0,1,4,0
426,social,0,3,6,1
427,media,0,3,5,1
428,interactions,0,5,12,1
429,analyzed,0,0,8,0
430,using,0,2,5,0
431,text,0,1,4,0
432,analytics,0,3,9,1
433,explore,0,3,7,1
434,predict,0,2,7,0
435,mental,0,2,6,0
436,health,0,2,6,0
437,issues,-1,0,6,0
438,considered,0,0,10,0
439,major,0,2,5,0
440,source,0,3,6,1
441,data,0,2,4,0
442,analytics,0,3,9,1
443,Clinical,0,3,8,1
444,data,0,2,4,0
445,like,0,2,4,0
446,EHR,0,1,3,0
447,EMR,0,1,3,0
448,monthly,0,1,7,0
449,yearly,0,2,6,0
450,credit,0,2,6,0
451,card,0,1,4,0
452,transactions,0,4,12,1
453,used,0,0,4,0
454,make,0,2,4,0
455,medical,0,3,7,1
456,payments,0,2,8,0
457,medical,0,3,7,1
458,claim,0,2,5,0
459,settlements,0,3,11,1
460,genetic,0,3,7,1
461,databases,0,0,9,0
462,public,0,2,6,0
463,records,0,2,7,0
464,major,0,2,5,0
465,sources,0,0,7,0
466,data,0,2,4,0
467,analytics,0,3,9,1
468,makes,0,0,5,0
469,data,0,2,4,0
470,sources,0,0,7,0
471,fragmented,-1,0,10,0
472,difficult,-1,3,9,1
473,work,1,1,4,0
474,due,0,2,3,0
475,dissimilar,0,4,10,1
476,syntaxes,0,0,8,0
477,Fragmented,-1,0,10,0
478,database,0,4,8,1
479,seldom,0,2,6,0
480,leads,1,2,5,0
481,standardized,0,0,12,0
482,good,0,2,4,0
483,quality,0,3,7,1
484,data,0,2,4,0
485,Also,0,2,4,0
486,every,0,2,5,0
487,organization,0,6,12,1
488,different,0,3,9,1
489,goal,0,2,4,0
490,achieve,0,4,7,1
491,data,0,2,4,0
492,collects,0,2,8,0
493,hence,0,2,5,0
494,nature,0,3,6,1
495,data,0,2,4,0
496,captured,0,0,8,0
497,different,0,3,9,1
498,c,0,0,1,0
499,Bob,0,1,3,0
500,UPI,0,2,3,0
501,made,0,2,4,0
502,easy,1,2,4,0
503,paramedics,0,4,10,1
504,serve,0,2,5,0
505,interest,0,3,8,1
506,least,0,2,5,0
507,turnaround,0,4,10,1
508,time,0,2,4,0
509,UPI,0,2,3,0
510,unique,0,4,6,1
511,identifier,0,5,10,1
512,patient,1,3,7,1
513,makes,0,0,5,0
514,difficult,-1,3,9,1
515,integrate,0,4,9,1
516,patient,1,3,7,1
517,data,0,2,4,0
518,different,0,3,9,1
519,sources,0,0,7,0
520,Countries,0,0,9,0
521,like,0,2,4,0
522,Australia,0,5,9,1
523,Canada,0,3,6,1
524,France,0,2,6,0
525,New,0,1,3,0
526,Zealand,0,3,7,1
527,Norway,0,2,6,0
528,Sweden,0,2,6,0
529,U,0,1,1,0
530,K,0,0,1,0
531,advanced,1,0,8,0
532,EHR,0,1,3,0
533,capabilities,0,0,12,0
534,achieve,0,4,7,1
535,almost,0,2,6,0
536,100,0,0,3,0
537,adoption,0,4,8,1
538,rate,0,2,4,0
539,high,0,1,4,0
540,interoperability,0,7,16,1
541,done,0,2,4,0
542,employing,0,3,9,1
543,UPIs,0,2,4,0
544,Organization,0,6,12,1
545,mindset,0,2,7,0
546,Jacob,0,2,5,0
547,faced,0,0,5,0
548,lot,0,1,3,0
549,resistance,-1,4,10,1
550,nurses,0,0,6,0
551,clinic,0,2,6,0
552,announced,0,0,9,0
553,introduction,0,5,12,1
554,CPOE,0,2,4,0
555,EHR,0,1,3,0
556,machines,0,0,8,0
557,entry,0,1,5,0
558,data,0,2,4,0
559,nurses,0,0,6,0
560,earlier,0,4,7,1
561,used,0,0,4,0
562,manually,0,3,8,1
563,write,0,2,5,0
564,patient,1,3,7,1
565,information,0,5,11,1
566,felt,0,1,4,0
567,threatened,0,0,10,0
568,machines,0,0,8,0
569,taken,0,2,5,0
570,jobs,0,1,4,0
571,Resistance,-1,4,10,1
572,adoption,0,4,8,1
573,technology,0,3,10,1
574,due,0,2,3,0
575,job,0,1,3,0
576,reduction,0,4,9,1
577,impacts,0,2,7,0
578,skill,1,1,5,0
579,gap,0,1,3,0
580,adopt,0,2,5,0
581,technology,0,3,10,1
582,leading,1,3,7,1
583,higher,0,2,6,0
584,costs,0,1,5,0
585,training,0,3,8,1
586,huge,0,2,4,0
587,volumes,0,0,7,0
588,data,0,2,4,0
589,generated,0,0,9,0
590,threat,-1,2,6,0
591,security,0,3,8,1
592,standpoint,0,3,10,1
593,needs,0,2,5,0
594,addressed,0,0,9,0
595,Since,0,2,5,0
596,healthcare,0,4,10,1
597,entails,0,3,7,1
598,lot,0,1,3,0
599,sensitive,1,4,9,1
600,information,0,5,11,1
601,patient,1,3,7,1
602,heightened,0,0,10,0
603,risk,-1,1,4,0
604,thefts,0,1,6,0
605,paramount,1,4,9,1
606,identity,0,3,8,1
607,theft,0,1,5,0
608,2014,0,0,4,0
609,2015,0,0,4,0
610,number,0,2,6,0
611,individuals,0,5,11,1
612,affected,0,0,8,0
613,protected,0,0,9,0
614,health,0,2,6,0
615,information,0,5,11,1
616,breaches,0,0,8,0
617,increased,0,0,9,0
618,approximately,0,5,13,1
619,1,0,0,1,0
620,8,0,0,1,0
621,million,0,3,7,1
622,approximately,0,5,13,1
623,110,0,0,3,0
624,million,0,3,7,1
625,US,0,1,2,0
626,alone,0,3,5,1
627,Without,0,3,7,1
628,data,0,2,4,0
629,governance,0,4,10,1
630,structure,0,3,9,1
631,place,0,2,5,0
632,patients,0,3,8,1
633,would,0,2,5,0
634,fear,-1,2,4,0
635,shun,-1,1,4,0
636,providers,0,3,9,1
637,implementing,0,4,12,1
638,e,0,1,1,0
639,entry,0,1,5,0
640,data,0,2,4,0
641,Healthcare,0,4,10,1
642,providers,0,3,9,1
643,reluctant,-1,3,9,1
644,set,0,1,3,0
645,standard,0,2,8,0
646,data,0,2,4,0
647,promote,0,3,7,1
648,data,0,2,4,0
649,interoperability,0,7,16,1
650,standardization,0,6,15,1
651,EMR,0,1,3,0
652,data,0,2,4,0
653,might,0,1,5,0
654,make,0,2,4,0
655,easier,1,4,6,1
656,patients,0,3,8,1
657,switch,0,1,6,0
658,health,0,2,6,0
659,providers,0,3,9,1
660,Thus,0,1,4,0
661,imposing,-1,3,8,1
662,barriers,0,3,8,1
663,exit,0,2,4,0
664,convenient,1,4,10,1
665,retain,0,3,6,1
666,patient,1,3,7,1
667,base,0,2,4,0
668,turn,0,1,4,0
669,restricts,0,2,9,0
670,possibilities,0,0,13,0
671,analytics,0,3,9,1
672,wide,0,2,4,0
673,scale,0,2,5,0
674,implementation,0,6,14,1
675,Advanced,1,0,8,0
676,Analytics,0,3,9,1
677,IBM,0,1,3,0
678,Watson,0,2,6,0
679,AI,0,2,2,0
680,debacle,-1,3,7,1
681,inaccurate,-1,5,10,1
682,cancer,-1,2,6,0
683,predictions,0,4,11,1
684,raised,0,0,6,0
685,important,1,3,9,1
686,question,0,4,8,1
687,whether,0,2,7,0
688,machines,0,0,8,0
689,trusted,1,0,7,0
690,complex,-1,2,7,0
691,decisions,0,4,9,1
692,business,0,3,8,1
693,cost,0,1,4,0
694,failure,-1,4,7,1
695,life,0,2,4,0
696,value,0,3,5,1
697,cannot,0,2,6,0
698,monetized,0,0,9,0
699,lot,0,1,3,0
700,stake,0,2,5,0
701,Analytical,0,4,10,1
702,models,0,2,6,0
703,need,0,0,4,0
704,trained,0,0,7,0
705,able,0,2,4,0
706,make,0,2,4,0
707,predictions,0,4,11,1
708,higher,0,2,6,0
709,recall,0,2,6,0
710,possible,0,3,8,1
711,training,0,3,8,1
712,data,0,2,4,0
713,quality,0,3,7,1
714,data,0,2,4,0
715,accurately,1,4,10,1
716,defined,0,0,7,0
717,past,0,1,4,0
718,situation,0,5,9,1
719,Data,0,2,4,0
720,ever,0,2,4,0
721,changing,0,2,8,0
722,variables,0,0,9,0
723,like,0,2,4,0
724,regulatory,0,4,10,1
725,changes,0,0,7,0
726,environmental,0,5,13,1
727,factors,0,2,7,0
728,etc,0,1,3,0
729,change,0,2,6,0
730,analytical,0,4,10,1
731,model,0,2,5,0
732,ways,0,1,4,0
733,hence,0,2,5,0
734,keeping,0,3,7,1
735,data,0,2,4,0
736,big,0,1,3,0
737,challenge,0,3,9,1
738,Deep,0,2,4,0
739,learning,0,3,8,1
740,models,0,2,6,0
741,prediction,0,4,10,1
742,act,0,1,3,0
743,black,0,1,5,0
744,box,0,1,3,0
745,clear,1,2,5,0
746,understanding,0,4,13,1
747,predicted,0,0,9,0
748,outcome,0,4,7,1
749,impacted,0,0,8,0
750,input,0,2,5,0
751,features,0,0,8,0
752,program,0,2,7,0
753,named,0,0,5,0
754,Deep,0,2,4,0
755,Patient,1,3,7,1
756,trained,0,0,7,0
757,using,0,2,5,0
758,large,0,2,5,0
759,training,0,3,8,1
760,dataset,0,3,7,1
761,700,0,0,3,0
762,000,0,0,3,0
763,individuals,0,5,11,1
764,Without,0,3,7,1
765,expert,0,2,6,0
766,intervention,0,5,12,1
767,discovered,0,0,10,0
768,patterns,0,2,8,0
769,data,0,2,4,0
770,predicted,0,0,9,0
771,people,0,3,6,1
772,wide,0,2,4,0
773,range,0,2,5,0
774,ailments,0,3,8,1
775,especially,0,4,10,1
776,mental,0,2,6,0
777,illnesses,0,0,9,0
778,cancer,-1,2,6,0
779,breakthrough,1,4,12,1
780,However,0,3,7,1
781,problem,-1,2,7,0
782,researchers,0,4,11,1
783,yet,0,1,3,0
784,sure,0,2,4,0
785,able,0,2,4,0
786,arrive,0,3,6,1
787,results,0,2,7,0
788,complete,0,3,8,1
789,model,0,2,5,0
790,Blackbox,0,2,8,0
791,might,0,1,5,0
792,increase,0,4,8,1
793,risk,-1,1,4,0
794,wrong,-1,1,5,0
795,diagnosis,0,4,9,1
796,certainty,0,3,9,1
797,scenario,0,4,8,1
798,model,0,2,5,0
799,might,0,1,5,0
800,fail,-1,2,4,0
801,overcome,0,4,8,1
802,challenges,0,0,10,0
803,layout,0,3,6,1
804,stronger,1,2,8,0
805,data,0,2,4,0
806,governance,0,4,10,1
807,laws,0,1,4,0
808,ensure,0,3,6,1
809,government,0,3,10,1
810,regulations,0,5,11,1
811,allow,0,2,5,0
812,providers,0,3,9,1
813,create,0,3,6,1
814,barriers,0,3,8,1
815,exit,0,2,4,0
816,patients,0,3,8,1
817,incentivize,0,5,11,1
818,healthcare,0,4,10,1
819,providers,0,3,9,1
820,adopt,0,2,5,0
821,digital,0,3,7,1
822,transformation,0,5,14,1
823,strategies,0,0,10,0
824,Health,0,2,6,0
825,Insurance,0,4,9,1
826,Portability,0,4,11,1
827,Accountability,0,6,14,1
828,Act,0,1,3,0
829,HIPAA,0,3,5,1
830,step,0,1,4,0
831,right,0,1,5,0
832,direction,0,4,9,1
833,protect,1,2,7,0
834,Patient,1,3,7,1
835,Health,0,2,6,0
836,Information,0,5,11,1
837,PHI,0,1,3,0
838,mandates,0,0,8,0
839,providers,0,3,9,1
840,set,0,1,3,0
841,compliant,1,3,9,1
842,infrastructure,0,5,14,1
843,threats,-1,2,7,0
844,security,0,3,8,1
845,However,0,3,7,1
846,long,0,1,4,0
847,go,0,1,2,0
848,fears,0,2,5,0
849,health,0,2,6,0
850,care,0,2,4,0
851,providers,0,3,9,1
852,patients,0,3,8,1
853,electronic,0,4,10,1
854,modes,0,0,5,0
855,capturing,0,3,9,1
856,data,0,2,4,0
857,assuaged,0,0,8,0
858,better,0,2,6,0
859,capabilities,0,0,12,0
860,capturing,0,3,9,1
861,relevant,0,3,8,1
862,data,0,2,4,0
863,giving,0,2,6,0
864,much,0,1,4,0
865,needed,0,0,6,0
866,impetus,0,3,7,1
867,analytics,0,3,9,1
868,healthcare,0,4,10,1
869,Blackcoffer,0,3,11,1
870,Insights,0,2,8,0
871,10,0,0,2,0
872,Akshata,0,3,7,1
873,Nayak,0,2,5,0
874,P,0,0,1,0
875,Jain,0,2,4,0
876,Institute,0,4,9,1
877,Management,0,4,10,1
878,Research,0,3,8,1
879,SPJIMR,0,1,6,0
