,Token,Score,Syllable_Count,Word_length,IsComplex
80,Medical,0,3,7,1
81,Colleges,0,0,8,0
82,District,0,2,8,0
83,General,0,3,7,1
84,Hospitals,0,3,9,1
85,number,0,2,6,0
86,PHCs,0,0,4,0
87,CHCs,0,0,4,0
88,Sub,0,1,3,0
89,Centre,0,2,6,0
90,District,0,2,8,0
91,Hospitals,0,3,9,1
92,increased,0,0,9,0
93,past,0,1,4,0
94,years,0,2,5,0
95,although,0,3,8,1
96,standards,0,2,9,0
97,set,0,1,3,0
98,Indian,0,3,6,1
99,Public,0,2,6,0
100,Health,0,2,6,0
101,Standards,0,2,9,0
102,critical,-1,3,8,1
103,challenges,0,0,10,0
104,existing,0,3,8,1
105,system,0,1,6,0
106,One,0,2,3,0
107,major,0,2,5,0
108,areas,0,3,5,1
109,lack,-1,1,4,0
110,awareness,0,4,9,1
111,diseases,0,0,8,0
112,especially,0,4,10,1
113,communicable,0,5,12,1
114,diseases,0,0,8,0
115,general,0,3,7,1
116,population,0,5,10,1
117,India,0,3,5,1
118,challenge,0,3,9,1
119,becomes,0,0,7,0
120,complicated,-1,0,11,0
121,lower,0,2,5,0
122,strata,0,2,6,0
123,society,0,3,7,1
124,especially,0,4,10,1
125,poor,-1,2,4,0
126,households,0,4,10,1
127,migrant,0,2,7,0
128,laborers,0,3,8,1
129,homeless,0,3,8,1
130,people,0,3,6,1
131,proper,1,2,6,0
132,channels,0,2,8,0
133,communication,0,6,13,1
134,available,0,5,9,1
135,get,0,1,3,0
136,necessary,0,3,9,1
137,information,0,5,11,1
138,health,0,2,6,0
139,experts,0,2,7,0
140,Add,0,1,3,0
141,low,0,1,3,0
142,educational,0,6,11,1
143,status,0,2,6,0
144,poor,-1,2,4,0
145,functional,0,4,10,1
146,literacy,0,3,8,1
147,low,0,1,3,0
148,accent,0,2,6,0
149,education,0,5,9,1
150,within,0,2,6,0
151,healthcare,0,4,10,1
152,system,0,1,6,0
153,low,0,1,3,0
154,priority,0,3,8,1
155,health,0,2,6,0
156,population,0,5,10,1
157,others,0,2,6,0
158,magnitude,0,4,9,1
159,problem,-1,2,7,0
160,According,0,3,9,1
161,recent,0,2,6,0
162,study,0,1,5,0
163,initiated,0,0,9,0
164,faculty,0,2,7,0
165,students,0,2,8,0
166,IIT,0,2,3,0
167,Hyderabad,0,3,9,1
168,IIT,0,2,3,0
169,Bombay,0,2,6,0
170,Tier,0,2,4,0
171,1,0,0,1,0
172,cities,0,0,6,0
173,found,0,2,5,0
174,12,0,0,2,0
175,percent,0,2,7,0
176,respondents,0,3,11,1
177,switched,0,0,8,0
178,public,0,2,6,0
179,private,0,3,7,1
180,mode,0,2,4,0
181,week,0,2,4,0
182,COVID,0,2,5,0
183,19,0,0,2,0
184,modal,0,2,5,0
185,shift,0,1,5,0
186,9,0,0,1,0
187,percent,0,2,7,0
188,Tier,0,2,4,0
189,2,0,0,1,0
190,cities,0,0,6,0
191,7,0,0,1,0
192,percent,0,2,7,0
193,Tier,0,2,4,0
194,3,0,0,1,0
195,cities,0,0,6,0
196,Moreover,0,4,8,1
197,nearly,0,2,6,0
198,48,0,0,2,0
199,percent,0,2,7,0
200,people,0,3,6,1
201,said,0,2,4,0
202,travel,0,2,6,0
203,work,1,1,4,0
204,week,0,2,4,0
205,March,0,1,5,0
206,whereas,0,3,7,1
207,28,0,0,2,0
208,percent,0,2,7,0
209,frequency,0,3,9,1
210,travel,0,2,6,0
211,work,1,1,4,0
212,inquired,0,0,8,0
213,cancellation,0,5,12,1
214,trips,0,1,5,0
215,cities,0,0,6,0
216,using,0,2,5,0
217,major,0,2,5,0
218,modes,0,0,5,0
219,transportation,0,5,14,1
220,around,0,3,6,1
221,18,0,0,2,0
222,percent,0,2,7,0
223,said,0,2,4,0
224,cancelled,0,0,9,0
225,flights,0,1,7,0
226,whereas,0,3,7,1
227,20,0,0,2,0
228,per,0,1,3,0
229,cent,0,1,4,0
230,respondents,0,3,11,1
231,cancelled,0,0,9,0
232,train,0,2,5,0
233,journeys,0,3,8,1
234,indicates,0,0,9,0
235,awareness,0,4,9,1
236,COVID,0,2,5,0
237,19,0,0,2,0
238,higher,0,2,6,0
239,Tier,0,2,4,0
240,1,0,0,1,0
241,cities,0,0,6,0
242,comparison,0,4,10,1
243,Tier,0,2,4,0
244,2,0,0,1,0
245,Tier,0,2,4,0
246,3,0,0,1,0
247,cities,0,0,6,0
248,national,0,4,8,1
249,level,0,2,5,0
250,state,0,2,5,0
251,level,0,2,5,0
252,door,0,2,4,0
253,door,0,2,4,0
254,campaigns,0,3,9,1
255,along,0,2,5,0
256,targeted,0,0,8,0
257,media,0,3,5,1
258,campaigns,0,3,9,1
259,enable,0,3,6,1
260,knowledge,0,3,9,1
261,pandemic,0,3,8,1
262,spread,0,2,6,0
263,fast,0,1,4,0
264,local,0,2,5,0
265,populace,0,4,8,1
266,challenge,0,3,9,1
267,access,0,2,6,0
268,public,0,2,6,0
269,healthcare,0,4,10,1
270,India,0,3,5,1
271,Access,0,2,6,0
272,healthcare,0,4,10,1
273,defined,0,0,7,0
274,Oxford,0,2,6,0
275,dictionary,0,4,10,1
276,right,0,1,5,0
277,opportunity,0,4,11,1
278,use,0,2,3,0
279,benefit,1,3,7,1
280,healthcare,0,4,10,1
281,Physical,0,2,8,0
282,reach,0,2,5,0
283,basic,0,2,5,0
284,determinants,0,4,12,1
285,access,0,2,6,0
286,defined,0,0,7,0
287,ability,0,3,7,1
288,enter,0,2,5,0
289,healthcare,0,4,10,1
290,facility,0,3,8,1
291,within,0,2,6,0
292,5,0,0,1,0
293,km,0,0,2,0
294,place,0,2,5,0
295,residence,0,4,9,1
296,work,1,1,4,0
297,Using,0,2,5,0
298,definition,0,5,10,1
299,study,0,1,5,0
300,India,0,3,5,1
301,2012,0,0,4,0
302,found,0,2,5,0
303,rural,0,2,5,0
304,areas,0,3,5,1
305,37,0,0,2,0
306,people,0,3,6,1
307,able,0,2,4,0
308,access,0,2,6,0
309,IP,0,1,2,0
310,facilities,0,0,10,0
311,within,0,2,6,0
312,5,0,0,1,0
313,km,0,0,2,0
314,distance,0,3,8,1
315,68,0,0,2,0
316,able,0,2,4,0
317,access,0,2,6,0
318,patient,1,3,7,1
319,facilities,0,0,10,0
320,Furthermore,0,4,11,1
321,postulated,0,0,10,0
322,general,0,3,7,1
323,rustic,0,2,6,0
324,rural,0,2,5,0
325,one,0,2,3,0
326,existence,0,4,9,1
327,lives,0,0,5,0
328,towns,0,1,5,0
329,greater,0,3,7,1
330,odds,0,1,4,0
331,disease,0,4,7,1
332,malnourishment,0,5,14,1
333,weakness,-1,3,8,1
334,premature,0,4,9,1
335,death,-1,2,5,0
336,planning,0,2,8,0
337,portion,0,3,7,1
338,related,0,0,7,0
339,preparedness,0,4,12,1
340,pandemic,0,3,8,1
341,Planning,0,2,8,0
342,pandemic,0,3,8,1
343,COVID,0,2,5,0
344,19,0,0,2,0
345,never,0,2,5,0
346,done,0,2,4,0
347,extensively,0,4,11,1
348,India,0,3,5,1
349,recent,0,2,6,0
350,history,0,2,7,0
351,communicable,0,5,12,1
352,disease,0,4,7,1
353,spreads,0,2,7,0
354,rapidly,0,2,7,0
355,crowded,-1,0,7,0
356,locations,0,4,9,1
357,quarter,0,3,7,1
358,population,0,5,10,1
359,live,0,2,4,0
360,recent,0,2,6,0
361,national,0,4,8,1
362,lockdown,0,2,8,0
363,called,0,0,6,0
364,led,1,0,3,0
365,increase,0,4,8,1
366,police,0,3,6,1
367,violence,0,4,8,1
368,sensitized,0,0,10,0
369,deal,0,2,4,0
370,crisis,-1,2,6,0
371,humanitarian,0,6,12,1
372,crisis,-1,2,6,0
373,facing,0,2,6,0
374,migrant,0,2,7,0
375,laborers,0,3,8,1
376,important,1,3,9,1
377,part,0,1,4,0
378,Indian,0,3,6,1
379,economy,0,3,7,1
380,lost,-1,1,4,0
381,jobs,0,1,4,0
382,facing,0,2,6,0
383,lack,-1,1,4,0
384,public,0,2,6,0
385,transport,0,2,9,0
386,force,0,2,5,0
387,walk,0,1,4,0
388,thousands,0,3,9,1
389,miles,0,0,5,0
390,reach,0,2,5,0
391,native,0,3,6,1
392,villages,0,0,8,0
393,ongoing,0,3,7,1
394,slump,-1,1,5,0
395,economy,0,3,7,1
396,exacerbated,0,0,11,0
397,pandemic,0,3,8,1
398,resultant,0,3,9,1
399,lockdown,0,2,8,0
400,growing,0,2,7,0
401,complaints,-1,3,10,1
402,healthcare,0,4,10,1
403,professionals,0,5,13,1
404,fighting,0,2,8,0
405,front,0,1,5,0
406,pandemic,0,3,8,1
407,lack,-1,1,4,0
408,Protective,1,4,10,1
409,Personal,0,3,8,1
410,Equipment,0,4,9,1
411,PPE,0,1,3,0
412,protect,1,2,7,0
413,patients,0,3,8,1
414,COVID,0,2,5,0
415,19,0,0,2,0
416,lockdown,0,2,8,0
417,hit,0,1,3,0
418,HIV,0,1,3,0
419,chronic,-1,2,7,0
420,patients,0,3,8,1
421,hard,-1,1,4,0
422,need,0,0,4,0
423,constant,0,2,8,0
424,medication,0,5,10,1
425,maintain,0,4,8,1
426,fragile,-1,3,7,1
427,condition,0,4,9,1
428,Elderly,0,2,7,0
429,people,0,3,6,1
430,often,0,2,5,0
431,alone,0,3,5,1
432,medical,0,3,7,1
433,conditions,0,4,10,1
434,left,0,1,4,0
435,without,0,3,7,1
436,essential,0,4,9,1
437,support,1,2,7,0
438,Ironically,-1,4,10,1
439,group,0,2,5,0
440,people,0,3,6,1
441,immediate,0,5,9,1
442,threat,-1,2,6,0
443,COVID,0,2,5,0
444,19,0,0,2,0
445,optimistically,0,5,14,1
446,hoping,0,2,6,0
447,based,0,0,5,0
448,ingenious,1,5,9,1
449,creativity,0,4,10,1
450,citizens,0,3,8,1
451,tide,0,2,4,0
452,tough,1,2,5,0
453,times,0,0,5,0
454,fundamental,0,4,11,1
455,changes,0,0,7,0
456,healthcare,0,4,10,1
457,system,0,1,6,0
458,made,0,2,4,0
459,sober,-1,2,5,0
460,learning,0,3,8,1
461,experience,0,5,10,1
462,prevent,0,2,7,0
463,repeat,0,3,6,1
464,happening,0,3,9,1
465,today,0,2,5,0
466,Blackcoffer,0,3,11,1
467,Insights,0,2,8,0
468,16,0,0,2,0
469,Sandeep,0,3,7,1
470,Chakravartty,0,3,12,1
