,Token,Score,Syllable_Count,Word_length,IsComplex
594,Intelligence,1,5,12,1
595,total,0,2,5,0
596,investments,0,3,11,1
597,insurance,0,4,9,1
598,insurance,0,4,9,1
599,marketplace,0,4,11,1
600,companies,0,0,9,0
601,India,0,3,5,1
602,increased,0,0,9,0
603,USD,0,1,3,0
604,518,0,0,3,0
605,million,0,3,7,1
606,2016,0,0,4,0
607,USD,0,1,3,0
608,1,0,0,1,0
609,49,0,0,2,0
610,billion,0,3,7,1
611,2018,0,0,4,0
612,led,1,0,3,0
613,global,0,2,6,0
614,investment,0,3,10,1
615,firms,0,1,5,0
616,SoftBank,0,2,8,0
617,WestBridge,0,3,10,1
618,KKR,0,0,3,0
619,Temasek,0,3,7,1
620,Armed,0,0,5,0
621,foreign,0,3,7,1
622,funding,0,2,7,0
623,technology,0,3,10,1
624,copious,0,4,7,1
625,amounts,0,3,7,1
626,data,0,2,4,0
627,insurance,0,4,9,1
628,sector,0,2,6,0
629,India,0,3,5,1
630,set,0,1,3,0
631,change,0,2,6,0
632,unprecedented,0,0,13,0
633,ways,0,1,4,0
634,spread,0,2,6,0
635,online,0,3,6,1
636,insurance,0,4,9,1
637,marketplaces,0,0,12,0
638,give,0,2,4,0
639,greater,0,3,7,1
640,access,0,2,6,0
641,information,0,5,11,1
642,options,0,3,7,1
643,purchasing,0,3,10,1
644,policies,0,0,8,0
645,rapidly,0,2,7,0
646,growing,0,2,7,0
647,base,0,2,4,0
648,Indian,0,3,6,1
649,internet,0,3,8,1
650,users,0,2,5,0
651,circumventing,0,4,13,1
652,need,0,0,4,0
653,brokers,0,2,7,0
654,lengthy,-1,1,7,0
655,paperwork,0,3,9,1
656,seen,0,2,4,0
657,daunting,-1,3,8,1
658,process,0,2,7,0
659,selecting,0,3,9,1
660,paying,0,2,6,0
661,claiming,0,3,8,1
662,insurance,0,4,9,1
663,policies,0,0,8,0
664,become,0,3,6,1
665,streamlined,1,0,11,0
666,efficient,1,4,9,1
667,use,0,2,3,0
668,machine,0,3,7,1
669,learning,0,3,8,1
670,analytics,0,3,9,1
671,automated,0,0,9,0
672,processes,0,0,9,0
673,Blackcoffer,0,3,11,1
674,Insights,0,2,8,0
675,12,0,0,2,0
676,Mansi,0,2,5,0
677,Gupta,0,2,5,0
678,Vaibhav,0,3,7,1
679,Bajpai,0,3,6,1
680,IIFT,0,2,4,0
681,Kolkata,0,3,7,1
682,2019,0,0,4,0
683,21,0,0,2,0
