,Token,Score,Syllable_Count,Word_length,IsComplex
81,psychological,0,4,13,1
82,queries,0,0,7,0
83,driven,0,2,6,0
84,philosophical,0,5,13,1
85,understanding,0,4,13,1
86,mind,0,1,4,0
87,typically,0,2,9,0
88,equated,0,0,7,0
89,consciousness,0,5,13,1
90,result,0,2,6,0
91,analysis,0,3,8,1
92,brain,0,2,5,0
93,behavior,0,4,8,1
94,naturally,0,3,9,1
95,thought,0,2,7,0
96,role,0,2,4,0
97,consciousness,0,5,13,1
98,behavioral,0,5,10,1
99,management,0,4,10,1
100,brain,0,2,5,0
101,Ancient,0,3,7,1
102,Mayans,0,2,6,0
103,propose,0,3,7,1
104,sorted,0,0,6,0
105,feeling,0,3,7,1
106,degree,0,3,6,1
107,consciousness,0,5,13,1
108,purpose,0,3,7,1
109,worldly,0,1,7,0
110,association,0,6,11,1
111,mankind,0,2,7,0
112,Since,0,2,5,0
113,consciousness,0,5,13,1
114,incorporates,0,0,12,0
115,stimuli,0,3,7,1
116,nature,0,3,6,1
117,well,0,1,4,0
118,interior,0,4,8,1
119,stimuli,0,3,7,1
120,Mayans,0,2,6,0
121,trusted,1,0,7,0
122,essential,0,4,9,1
123,type,0,1,4,0
124,existence,0,4,9,1
125,equipped,0,0,8,0
126,evolution,0,5,9,1
127,Incas,0,2,5,0
128,however,0,3,7,1
129,thought,0,2,7,0
130,consciousness,0,5,13,1
131,movement,0,3,8,1
132,mindfulness,0,3,11,1
133,well,0,1,4,0
134,worry,-1,1,5,0
135,others,0,2,6,0
136,John,0,1,4,0
137,Locke,0,2,5,0
138,early,0,2,5,0
139,philosopher,0,4,11,1
140,said,0,2,4,0
141,consciousness,0,5,13,1
142,individuality,0,6,13,1
143,freelanced,0,0,10,0
144,substances,0,0,10,0
145,also,0,2,4,0
146,detected,0,0,8,0
147,reason,0,3,6,1
148,believe,0,4,7,1
149,consciousness,0,5,13,1
150,stuck,-1,1,5,0
151,specific,0,3,8,1
152,body,0,1,4,0
153,mind,0,1,4,0
154,consciousness,0,5,13,1
155,cannot,0,2,6,0
156,transferred,0,0,11,0
157,body,0,1,4,0
158,mind,0,1,4,0
159,different,0,3,9,1
160,one,0,2,3,0
161,Karl,0,1,4,0
162,Marx,0,1,4,0
163,another,0,3,7,1
164,early,0,2,5,0
165,thinker,0,2,7,0
166,denies,-1,0,6,0
167,mind,0,1,4,0
168,body,0,1,4,0
169,classification,0,6,14,1
170,holds,0,1,5,0
171,consciousness,0,5,13,1
172,jeopardized,0,0,11,0
173,material,0,4,8,1
174,eventualities,0,0,13,0
175,one,0,2,3,0
176,settings,0,2,8,0
177,William,0,3,7,1
178,James,0,0,5,0
179,American,0,4,8,1
180,psychologist,0,3,12,1
181,differentiated,0,0,14,0
182,consciousness,0,5,13,1
183,stream,0,2,6,0
184,unbroken,0,3,8,1
185,continuous,0,5,10,1
186,despite,0,3,7,1
187,several,0,3,7,1
188,changes,0,0,7,0
189,shifts,0,1,6,0
190,main,0,2,4,0
191,center,0,2,6,0
192,lot,0,1,3,0
193,analysis,0,3,8,1
194,moved,0,0,5,0
195,strictly,-1,1,8,0
196,note,0,2,4,0
197,cable,0,2,5,0
198,behaviors,0,4,9,1
199,throughout,0,4,10,1
200,primary,0,2,7,0
201,half,0,1,4,0
202,twentieth,0,3,9,1
203,century,0,2,7,0
204,analysis,0,3,8,1
205,human,0,2,5,0
206,consciousness,0,5,13,1
207,grown,0,1,5,0
208,staggeringly,0,3,12,1
209,1950s,0,0,5,0
210,Sigmund,0,2,7,0
211,Freud,0,2,5,0
212,psychoanalytic,0,4,14,1
213,theory,0,2,6,0
214,believed,0,0,8,0
215,levels,0,2,6,0
216,awareness,0,4,9,1
217,preconscious,0,5,12,1
218,conscious,0,4,9,1
219,unconscious,0,5,11,1
220,responsible,0,4,11,1
221,one,0,2,3,0
222,behavior,0,4,8,1
223,thinking,0,2,8,0
224,believed,0,0,8,0
225,mid,0,1,3,0
226,divided,0,0,7,0
227,parts,0,1,5,0
228,id,0,1,2,0
229,ego,0,2,3,0
230,superego,0,4,8,1
231,Id,0,1,2,0
232,present,0,2,7,0
233,birth,0,1,5,0
234,instinctual,0,4,11,1
235,operates,0,0,8,0
236,according,0,3,9,1
237,pleasure,1,4,8,1
238,principle,0,3,9,1
239,ego,0,2,3,0
240,underseals,0,4,10,1
241,reality,0,3,7,1
242,logic,0,2,5,0
243,develops,0,3,8,1
244,id,0,1,2,0
245,infancy,0,2,7,0
246,Finally,0,2,7,0
247,superego,0,4,8,1
248,internalization,0,7,15,1
249,society,0,3,7,1
250,moral,0,2,5,0
251,standards,0,2,9,0
252,responsible,0,4,11,1
253,guilt,-1,2,5,0
254,Id,0,1,2,0
255,regarded,0,0,8,0
256,unconscious,0,5,11,1
257,whereas,0,3,7,1
258,ego,0,2,3,0
259,superego,0,4,8,1
260,also,0,2,4,0
261,conscious,0,4,9,1
262,preconscious,0,5,12,1
263,Freud,0,2,5,0
264,constantly,0,2,10,0
265,revised,0,0,7,0
266,clinical,0,3,8,1
267,qualities,0,0,9,0
268,researches,0,0,10,0
269,however,0,3,7,1
270,conduct,0,2,7,0
271,scientific,0,4,10,1
272,experiments,0,4,11,1
273,hence,0,2,5,0
274,work,1,1,4,0
275,heavily,0,3,7,1
276,scrutinized,0,0,11,0
277,leaving,0,3,7,1
278,questions,0,4,9,1
279,unanswered,0,0,10,0
280,Sigmund,0,2,7,0
281,Freud,0,2,5,0
282,theory,0,2,6,0
283,differed,0,0,8,0
284,psychologists,0,3,13,1
285,since,0,2,5,0
286,theories,0,0,8,0
287,understandable,1,5,14,1
288,easily,0,3,6,1
289,conveyed,0,0,8,0
290,people,0,3,6,1
291,Sigmund,0,2,7,0
292,Freud,0,2,5,0
293,work,1,1,4,0
294,hypotheses,0,0,10,0
295,helped,1,0,6,0
296,people,0,3,6,1
297,shape,0,2,5,0
298,perspectives,0,0,12,0
299,youth,0,2,5,0
300,character,0,3,9,1
301,memory,0,2,6,0
302,sexuality,0,4,9,1
303,therapy,0,2,7,0
304,However,0,3,7,1
305,theories,0,0,8,0
306,subject,0,2,7,0
307,considerable,0,5,12,1
308,criticism,-1,3,9,1
309,life,0,2,4,0
310,Whilst,0,1,6,0
311,John,0,1,4,0
312,Locke,0,2,5,0
313,William,0,3,7,1
314,James,0,0,5,0
315,took,0,2,4,0
316,practical,0,3,9,1
317,approach,0,3,8,1
318,mystery,-1,1,7,0
319,conducting,0,3,10,1
320,experiments,0,4,11,1
321,Sigmund,0,2,7,0
322,Freud,0,2,5,0
323,provide,0,3,7,1
324,evidence,0,4,8,1
325,support,1,2,7,0
326,claims,0,2,6,0
327,Brain,0,2,5,0
328,Today,0,2,5,0
329,essential,0,4,9,1
330,focal,0,2,5,0
331,point,0,2,5,0
332,consciousness,0,5,13,1
333,research,0,3,8,1
334,understanding,0,4,13,1
335,consciousness,0,5,13,1
336,implies,0,0,7,0
337,biologically,0,5,12,1
338,mentally,0,2,8,0
339,Issues,-1,0,6,0
340,interest,0,3,8,1
341,include,0,3,7,1
342,phenomena,0,4,9,1
343,perception,0,4,10,1
344,blindsight,0,2,10,0
345,brainwaves,0,0,10,0
346,sleep,0,2,5,0
347,altered,0,0,7,0
348,states,0,0,6,0
349,consciousness,0,5,13,1
350,produced,0,0,8,0
351,psychoactive,0,4,12,1
352,drugs,0,1,5,0
353,greater,0,3,7,1
354,part,0,1,4,0
355,test,0,1,4,0
356,assesses,0,0,8,0
357,consciousness,0,5,13,1
358,approaching,0,4,11,1
359,human,0,2,5,0
360,subjects,0,2,8,0
361,verbal,0,2,6,0
362,report,0,2,6,0
363,encounters,0,4,10,1
364,However,0,3,7,1
365,confirm,0,2,7,0
366,criticalness,0,4,12,1
367,verbal,0,2,6,0
368,reports,0,2,7,0
369,researchers,0,4,11,1
370,must,0,1,4,0
371,contrast,0,2,8,0
372,action,0,3,6,1
373,happens,0,2,7,0
374,brain,0,2,5,0
375,search,0,2,6,0
376,neural,0,3,6,1
377,connections,0,4,11,1
378,consciousness,0,5,13,1
379,Hope,0,2,4,0
380,locate,0,3,6,1
381,noticeable,0,5,10,1
382,action,0,3,6,1
383,specific,0,3,8,1
384,aspect,0,2,6,0
385,brain,0,2,5,0
386,particular,0,4,10,1
387,pattern,0,2,7,0
388,global,0,2,6,0
389,brain,0,2,5,0
390,activity,0,3,8,1
391,greatly,0,2,7,0
392,predictive,0,4,10,1
393,consciousness,0,5,13,1
394,mindfulness,0,3,11,1
395,brain,0,2,5,0
396,imaging,0,3,7,1
397,strategies,0,0,10,0
398,example,0,3,7,1
399,EEG,0,2,3,0
400,MRI,0,1,3,0
401,scans,0,1,5,0
402,utilized,0,0,8,0
403,physical,0,2,8,0
404,proportions,0,4,11,1
405,brain,0,2,5,0
406,activities,0,0,10,0
407,examinations,0,6,12,1
408,investigations,0,6,14,1
409,shown,0,1,5,0
410,movement,0,3,8,1
411,essential,0,4,9,1
412,primary,0,2,7,0
413,sensory,0,2,7,0
414,areas,0,3,5,1
415,brain,0,2,5,0
416,adequate,1,5,8,1
417,create,0,3,6,1
418,consciousness,0,5,13,1
419,workable,1,3,8,1
420,subjects,0,2,8,0
421,report,0,2,6,0
422,absence,-1,3,7,1
423,awareness,0,4,9,1
424,event,0,2,5,0
425,areas,0,3,5,1
426,example,0,3,7,1
427,primary,0,2,7,0
428,visual,0,3,6,1
429,cortex,0,2,6,0
430,show,0,1,4,0
431,clear,1,2,5,0
432,electrical,0,4,10,1
433,reactions,0,4,9,1
434,stimulus,0,3,8,1
435,Higher,0,2,6,0
436,brain,0,2,5,0
437,areas,0,3,5,1
438,viewed,0,0,6,0
439,encouraging,1,5,11,1
440,particularly,0,4,12,1
441,prefrontal,0,3,10,1
442,cortex,0,2,6,0
443,involved,0,0,8,0
444,range,0,2,5,0
445,high,0,1,4,0
446,order,0,2,5,0
447,functions,0,3,9,1
448,One,0,2,3,0
449,mainstream,0,4,10,1
450,theory,0,2,6,0
451,implicates,0,0,10,0
452,various,0,4,7,1
453,examples,0,0,8,0
454,brain,0,2,5,0
455,waves,0,0,5,0
456,creating,0,3,8,1
457,various,0,4,7,1
458,conditions,0,4,10,1
459,consciousness,0,5,13,1
460,Analysts,0,2,8,0
461,record,0,2,6,0
462,mind,0,1,4,0
463,waves,0,0,5,0
464,drawings,0,2,8,0
465,electrical,0,4,10,1
466,movement,0,3,8,1
467,inside,0,3,6,1
468,cerebrum,0,3,8,1
469,using,0,2,5,0
470,electroencephalograph,0,8,21,1
471,EEG,0,2,3,0
472,placing,0,2,7,0
473,electrodes,0,0,10,0
474,scalp,0,1,5,0
475,types,0,0,5,0
476,brain,0,2,5,0
477,waves,0,0,5,0
478,alpha,0,2,5,0
479,beta,0,2,4,0
480,theta,0,2,5,0
481,delta,0,2,5,0
482,correspond,0,3,10,1
483,mental,0,2,6,0
484,state,0,2,5,0
485,relaxed,1,0,7,0
486,alert,0,2,5,0
487,lightly,0,1,7,0
488,asleep,0,3,6,1
489,deeply,0,2,6,0
490,asleep,0,3,6,1
491,Memory,0,2,6,0
492,Episodic,0,4,8,1
493,memory,0,2,6,0
494,regarded,0,0,8,0
495,form,0,1,4,0
496,conscious,0,4,9,1
497,memory,0,2,6,0
498,capacity,0,3,8,1
499,consciously,0,4,11,1
500,remember,0,3,8,1
501,personally,0,3,10,1
502,experienced,0,0,11,0
503,events,0,2,6,0
504,situations,0,5,10,1
505,past,0,1,4,0
506,hippocampus,0,4,11,1
507,located,0,0,7,0
508,brain,0,2,5,0
509,temporal,0,3,8,1
510,lobe,0,2,4,0
511,responsible,0,4,11,1
512,type,0,1,4,0
513,memory,0,2,6,0
514,Consciousness,0,5,13,1
515,also,0,2,4,0
516,plays,0,1,5,0
517,part,0,1,4,0
518,important,1,3,9,1
519,memory,0,2,6,0
520,distinctions,0,4,12,1
521,One,0,2,3,0
522,distinction,1,4,11,1
523,implicit,0,3,8,1
524,explicit,0,3,8,1
525,characteristics,0,5,15,1
526,explicit,0,3,8,1
527,memory,0,2,6,0
528,consciously,0,4,11,1
529,know,0,1,4,0
530,implicit,0,3,8,1
531,memory,0,2,6,0
532,includes,0,0,8,0
533,events,0,2,6,0
534,conscious,0,4,9,1
535,Furthermore,0,4,11,1
536,several,0,3,7,1
537,empirical,0,4,9,1
538,findings,0,2,8,0
539,suggest,0,2,7,0
540,declarative,0,5,11,1
541,memory,0,2,6,0
542,related,0,0,7,0
543,consciousness,0,5,13,1
544,well,0,1,4,0
545,meaning,0,3,7,1
546,retrieval,0,4,9,1
547,formation,0,4,9,1
548,memory,0,2,6,0
549,connected,0,0,9,0
550,awareness,0,4,9,1
551,Working,0,2,7,0
552,memory,0,2,6,0
553,operates,0,0,8,0
554,maintains,0,4,9,1
555,consciously,0,4,11,1
556,perceived,0,0,9,0
557,information,0,5,11,1
558,well,0,1,4,0
559,since,0,2,5,0
560,temporarily,0,4,11,1
561,stores,0,0,6,0
562,tampers,0,2,7,0
563,information,0,5,11,1
564,whilst,0,1,6,0
565,working,0,2,7,0
566,tasks,0,1,5,0
567,current,0,2,7,0
568,ways,0,1,4,0
569,testing,0,2,7,0
570,information,0,5,11,1
571,lacking,-1,2,7,0
572,several,0,3,7,1
573,essential,0,4,9,1
574,aspects,0,2,7,0
575,including,0,3,9,1
576,spatial,0,3,7,1
577,resolution,0,5,10,1
578,temporal,0,3,8,1
579,resolution,0,5,10,1
580,scope,0,2,5,0
581,Examples,0,0,8,0
582,methods,0,2,7,0
583,PET,0,1,3,0
584,fMRI,0,1,4,0
585,EEG,0,2,3,0
586,implanted,0,0,9,0
587,electrodes,0,0,10,0
588,etc,0,1,3,0
589,PET,0,1,3,0
590,fMRI,0,1,4,0
591,temporal,0,3,8,1
592,resolution,0,5,10,1
593,problems,-1,2,8,0
594,EEG,0,2,3,0
595,well,0,1,4,0
596,known,0,1,5,0
597,localizability,0,6,14,1
598,difficulties,-1,0,12,0
599,implanted,0,0,9,0
600,electrodes,0,0,10,0
601,whilst,0,1,6,0
602,great,1,2,5,0
603,temporal,0,3,8,1
604,spatial,0,3,7,1
605,resolution,0,5,10,1
606,test,0,1,4,0
607,set,0,1,3,0
608,number,0,2,6,0
609,neurons,0,3,7,1
610,restricted,-1,0,10,0
611,scope,0,2,5,0
612,Hence,0,2,5,0
613,huge,0,2,4,0
614,numbers,0,2,7,0
615,speculations,0,5,12,1
616,testable,0,3,8,1
617,fundamental,0,4,11,1
618,level,0,2,5,0
619,appear,0,3,6,1
620,difficult,-1,3,9,1
621,test,0,1,4,0
622,Mental,0,2,6,0
623,illness,-1,2,7,0
624,Consciousness,0,5,13,1
625,influence,0,4,9,1
626,objects,0,2,7,0
627,around,0,3,6,1
628,us,0,1,2,0
629,encourages,0,0,10,0
630,us,0,1,2,0
631,settle,0,2,6,0
632,choices,0,0,7,0
633,communicate,0,5,11,1
634,Experiencing,0,5,12,1
635,difficulty,-1,3,10,1
636,perceiving,0,4,10,1
637,objects,0,2,7,0
638,connected,0,0,9,0
639,problems,-1,2,8,0
640,example,0,3,7,1
641,agnosia,0,4,7,1
642,failure,-1,4,7,1
643,decipher,0,3,8,1
644,visual,0,3,6,1
645,data,0,2,4,0
646,Alzheimer,0,4,9,1
647,disease,0,4,7,1
648,autism,0,3,6,1
649,However,0,3,7,1
650,actually,0,3,8,1
651,comprehend,0,3,10,1
652,visual,0,3,6,1
653,data,0,2,4,0
654,basic,0,2,5,0
655,mind,0,1,4,0
656,intentionally,0,5,13,1
657,perceive,0,4,8,1
658,object,-1,2,6,0
659,Several,0,3,7,1
660,different,0,3,9,1
661,disorders,0,3,9,1
662,consciousness,0,5,13,1
663,include,0,3,7,1
664,locked,0,0,6,0
665,syndrome,-1,2,8,0
666,minimally,0,3,9,1
667,conscious,0,4,9,1
668,state,0,2,5,0
669,persistent,0,3,10,1
670,vegetative,0,5,10,1
671,state,0,2,5,0
672,chronic,-1,2,7,0
673,coma,0,2,4,0
674,brain,0,2,5,0
675,death,-1,2,5,0
676,Locked,0,0,6,0
677,syndrome,-1,2,8,0
678,otherwise,0,4,9,1
679,called,0,0,6,0
680,pseudo,0,3,6,1
681,coma,0,2,4,0
682,condition,0,4,9,1
683,wherein,0,3,7,1
684,patient,1,3,7,1
685,aware,0,3,5,1
686,however,0,3,7,1
687,move,0,2,4,0
688,impart,0,2,6,0
689,verbally,0,2,8,0
690,complete,0,3,8,1
691,loss,-1,1,4,0
692,motion,0,3,6,1
693,essentially,0,4,11,1
694,voluntary,0,3,9,1
695,muscles,0,0,7,0
696,body,0,1,4,0
697,aside,0,3,5,1
698,vertical,0,3,8,1
699,eye,0,2,3,0
700,developments,0,4,12,1
701,squinting,0,3,9,1
702,individual,0,5,10,1
703,conscious,0,4,9,1
704,able,0,2,4,0
705,speak,0,2,5,0
706,eye,0,2,3,0
707,movements,0,3,9,1
708,minimally,0,3,9,1
709,conscious,0,4,9,1
710,state,0,2,5,0
711,patient,1,3,7,1
712,intermittent,-1,4,12,1
713,periods,0,3,7,1
714,awareness,0,4,9,1
715,wakefulness,0,4,11,1
716,Patients,0,3,8,1
717,need,0,0,4,0
718,give,0,2,4,0
719,restricted,-1,0,10,0
720,however,0,3,7,1
721,reproducible,0,5,12,1
722,indications,0,5,11,1
723,consciousness,0,5,13,1
724,themself,0,2,8,0
725,current,0,2,7,0
726,circumstance,0,4,12,1
727,could,0,2,5,0
728,following,0,3,9,1
729,straightforward,1,4,15,1
730,orders,0,2,6,0
731,comprehensible,0,5,14,1
732,speech,0,2,6,0
733,purposeful,1,4,10,1
734,conduct,0,2,7,0
735,persistent,0,3,10,1
736,vegetative,0,5,10,1
737,state,0,2,5,0
738,patient,1,3,7,1
739,sleep,0,2,5,0
740,wake,0,2,4,0
741,cycles,0,0,6,0
742,lacks,-1,1,5,0
743,awareness,0,4,9,1
744,able,0,2,4,0
745,communicate,0,5,11,1
746,displays,0,2,8,0
747,reflexive,0,4,9,1
748,non,0,1,3,0
749,purposeful,1,4,10,1
750,behavior,0,4,8,1
751,term,0,1,4,0
752,refers,0,2,6,0
753,organic,0,3,7,1
754,body,0,1,4,0
755,able,0,2,4,0
756,grow,0,1,4,0
757,develop,0,3,7,1
758,devoid,-1,3,6,1
759,intellectual,0,5,12,1
760,activity,0,3,8,1
761,social,0,3,6,1
762,intercourse,0,5,11,1
763,Like,0,2,4,0
764,coma,0,2,4,0
765,chronic,-1,2,7,0
766,coma,0,2,4,0
767,results,0,2,7,0
768,generally,0,3,9,1
769,cortical,0,3,8,1
770,white,0,2,5,0
771,matter,0,2,6,0
772,harm,-1,1,4,0
773,neuronal,0,4,8,1
774,axonal,0,3,6,1
775,injury,-1,2,6,0
776,central,0,2,7,0
777,brainstem,0,3,9,1
778,sores,0,0,5,0
779,Usually,0,3,7,1
780,metabolism,0,4,10,1
781,grey,0,1,4,0
782,matter,0,2,6,0
783,decreases,0,0,9,0
784,50,0,0,2,0
785,70,0,0,2,0
786,normal,0,2,6,0
787,range,0,2,5,0
788,patient,1,3,7,1
789,lies,-1,0,4,0
790,eyes,0,0,4,0
791,shut,0,1,4,0
792,know,0,1,4,0
793,environmental,0,5,13,1
794,factors,0,2,7,0
795,Brain,0,2,5,0
796,death,-1,2,5,0
797,irreversible,-1,5,12,1
798,end,0,1,3,0
799,brain,0,2,5,0
800,activity,0,3,8,1
801,function,0,3,8,1
802,including,0,3,9,1
803,involuntary,-1,4,11,1
804,activity,0,3,8,1
805,necessary,0,3,9,1
806,sustain,0,3,7,1
807,life,0,2,4,0
808,main,0,2,4,0
809,cause,0,3,5,1
810,total,0,2,5,0
811,necrosis,0,3,8,1
812,cerebral,0,3,8,1
813,neurons,0,3,7,1
814,following,0,3,9,1
815,loss,-1,1,4,0
816,brain,0,2,5,0
817,oxygenation,0,5,11,1
818,brain,0,2,5,0
819,death,-1,2,5,0
820,patient,1,3,7,1
821,lacks,-1,1,5,0
822,sense,0,2,5,0
823,awareness,0,4,9,1
824,sleep,0,2,5,0
825,wake,0,2,4,0
826,cycles,0,0,6,0
827,behavior,0,4,8,1
828,typically,0,2,9,0
829,look,0,2,4,0
830,dead,-1,2,4,0
831,deep,0,2,4,0
832,sleep,0,2,5,0
833,state,0,2,5,0
834,Future,0,3,6,1
835,predictions,0,4,11,1
836,conclusion,0,4,10,1
837,history,0,2,7,0
838,scholar,0,2,7,0
839,endeavors,0,4,9,1
840,study,0,1,5,0
841,consciousness,0,5,13,1
842,empirically,0,4,11,1
843,nature,0,3,6,1
844,defined,0,0,7,0
845,using,0,2,5,0
846,scientific,0,4,10,1
847,methods,0,2,7,0
848,past,0,1,4,0
849,psychologists,0,3,13,1
850,Descartes,0,0,9,0
851,came,0,2,4,0
852,dualistic,0,4,9,1
853,theories,0,0,8,0
854,line,0,2,4,0
855,fundamental,0,4,11,1
856,laws,0,1,4,0
857,physics,0,1,7,0
858,battle,0,2,6,0
859,realists,0,3,8,1
860,illusionists,0,5,12,1
861,taking,0,2,6,0
862,sides,0,0,5,0
863,fundamentally,0,4,13,1
864,impossible,-1,4,10,1
865,topic,0,2,5,0
866,allow,0,2,5,0
867,concrete,0,3,8,1
868,evidence,0,4,8,1
869,observe,0,3,7,1
870,neural,0,3,6,1
871,examinations,0,6,12,1
872,brain,0,2,5,0
873,detect,0,2,6,0
874,causes,0,0,6,0
875,consciousness,0,5,13,1
876,sensory,0,2,7,0
877,sector,0,2,6,0
878,brain,0,2,5,0
879,cause,0,3,5,1
880,aware,0,3,5,1
881,certain,0,3,7,1
882,event,0,2,5,0
883,even,0,2,4,0
884,clear,1,2,5,0
885,signs,0,1,5,0
886,reaction,0,4,8,1
887,stimulus,0,3,8,1
888,Similarly,0,3,9,1
889,even,0,2,4,0
890,though,0,2,6,0
891,consciousness,0,5,13,1
892,plays,0,1,5,0
893,major,0,2,5,0
894,role,0,2,4,0
895,memory,0,2,6,0
896,currently,0,2,9,0
897,lack,-1,1,4,0
898,facilities,0,0,10,0
899,research,0,3,8,1
900,fully,0,1,5,0
901,future,0,3,6,1
902,possibility,0,4,11,1
903,able,0,2,4,0
904,access,0,2,6,0
905,facilities,0,0,10,0
906,however,0,3,7,1
907,could,0,2,5,0
908,allow,0,2,5,0
909,us,0,1,2,0
910,find,0,1,4,0
911,neural,0,3,6,1
912,connections,0,4,11,1
913,ties,0,0,4,0
914,mental,0,2,6,0
915,illness,-1,2,7,0
916,well,0,1,4,0
917,would,0,2,5,0
918,help,0,1,4,0
919,several,0,3,7,1
920,people,0,3,6,1
921,making,0,2,6,0
922,us,0,1,2,0
923,aware,0,3,5,1
924,causes,0,0,6,0
925,perspective,0,4,11,1
926,certain,0,3,7,1
927,things,0,1,6,0
928,would,0,2,5,0
929,also,0,2,4,0
930,give,0,2,4,0
931,us,0,1,2,0
932,better,0,2,6,0
933,chance,0,2,6,0
934,recognizing,0,4,11,1
935,signs,0,1,5,0
936,possible,0,3,8,1
937,mental,0,2,6,0
938,illness,-1,2,7,0
939,issues,-1,0,6,0
940,beforehand,0,4,10,1
941,seems,0,2,5,0
942,researchers,0,4,11,1
943,continue,0,4,8,1
944,study,0,1,5,0
945,unknown,-1,2,7,0
946,part,0,1,4,0
947,mind,0,1,4,0
948,able,0,2,4,0
949,fund,0,1,4,0
950,recover,1,3,7,1
951,global,0,2,6,0
952,pandemic,0,3,8,1
953,able,0,2,4,0
954,answer,0,2,6,0
955,psychology,0,2,10,0
956,difficult,-1,3,9,1
957,questions,0,4,9,1
958,Blackcoffer,0,3,11,1
959,Insights,0,2,8,0
960,21,0,0,2,0
961,Amara,0,3,5,1
962,Arora,0,3,5,1
963,Vaanya,0,3,6,1
964,Kaushal,0,3,7,1
965,Scottish,0,2,8,0
966,High,0,1,4,0
967,International,0,6,13,1
968,School,0,2,6,0
