,Token,Score,Syllable_Count,Word_length,IsComplex
97,initial,0,4,7,1
98,working,0,2,7,0
99,capital,0,3,7,1
100,INR,0,1,3,0
101,10,0,0,2,0
102,000,0,0,3,0
103,vendors,0,2,7,0
104,sufficient,1,4,10,1
105,Instead,0,3,7,1
106,credit,0,2,6,0
107,government,0,3,10,1
108,think,0,1,5,0
109,converting,0,3,10,1
110,direct,0,2,6,0
111,income,0,3,6,1
112,benefit,1,3,7,1
113,cash,0,1,4,0
114,grant,0,1,5,0
115,livelihood,0,5,10,1
116,support,1,2,7,0
117,start,0,1,5,0
118,income,0,3,6,1
119,activity,0,3,8,1
120,regularly,0,3,9,1
121,vendors,0,2,7,0
122,need,0,0,4,0
123,income,0,3,6,1
124,support,1,2,7,0
125,able,0,2,4,0
126,restart,0,2,7,0
127,work,1,1,4,0
128,able,0,2,4,0
129,return,0,2,6,0
130,loan,0,2,4,0
131,face,0,2,4,0
132,ever,0,2,4,0
133,changing,0,2,8,0
134,crisis,-1,2,6,0
135,vendor,0,2,6,0
136,organizations,0,6,13,1
137,step,0,1,4,0
138,forward,0,2,7,0
139,advocate,1,4,8,1
140,vendors,0,2,7,0
141,provided,0,0,8,0
142,resources,0,0,9,0
143,need,0,0,4,0
144,able,0,2,4,0
145,resume,0,3,6,1
146,livelihoods,0,5,11,1
147,end,0,1,3,0
148,vendors,0,2,7,0
149,organizations,0,6,13,1
150,could,0,2,5,0
151,consider,0,3,8,1
152,following,0,3,9,1
153,advocacy,0,3,8,1
154,agenda,0,3,6,1
155,Livelihood,0,5,10,1
156,promotion,0,4,9,1
157,vendors,0,2,7,0
158,including,0,3,9,1
159,selling,0,2,7,0
160,non,0,1,3,0
161,essential,0,4,9,1
162,goods,0,2,5,0
163,impact,0,2,6,0
164,COVID,0,2,5,0
165,19,0,0,2,0
166,harsh,-1,1,5,0
167,informal,0,3,8,1
168,workers,0,2,7,0
169,exhausted,-1,0,9,0
170,capital,0,3,7,1
171,earnings,0,3,8,1
172,trying,0,1,6,0
173,feed,0,0,4,0
174,extended,0,0,8,0
175,lockdown,0,2,8,0
176,period,0,3,6,1
177,Vendors,0,2,7,0
178,need,0,0,4,0
179,able,0,2,4,0
180,resume,0,3,6,1
181,vending,0,2,7,0
182,survival,1,3,8,1
183,government,0,3,10,1
184,take,0,2,4,0
185,steps,0,1,5,0
186,begin,0,2,5,0
187,reopen,0,3,6,1
188,markets,0,2,7,0
189,allow,0,2,5,0
190,vendors,0,2,7,0
191,back,0,1,4,0
192,streets,0,2,7,0
193,Reopening,0,4,9,1
194,Markets,0,2,7,0
195,keeping,0,3,7,1
196,mind,0,1,4,0
197,social,0,3,6,1
198,distancing,0,3,10,1
199,hygiene,0,3,7,1
200,Delhi,0,2,5,0
201,different,0,3,9,1
202,types,0,0,5,0
203,traditionally,0,5,13,1
204,crowded,-1,0,7,0
205,markets,0,2,7,0
206,including,0,3,9,1
207,weekly,0,2,6,0
208,markets,0,2,7,0
209,fresh,1,1,5,0
210,food,0,2,4,0
211,cooked,0,0,6,0
212,food,0,2,4,0
213,essential,0,4,9,1
214,household,0,4,9,1
215,items,0,2,5,0
216,daily,0,2,5,0
217,markets,0,2,7,0
218,operate,0,4,7,1
219,sides,0,0,5,0
220,roads,0,2,5,0
221,markets,0,2,7,0
222,need,0,0,4,0
223,resume,0,3,6,1
224,keeping,0,3,7,1
225,mind,0,1,4,0
226,need,0,0,4,0
227,social,0,3,6,1
228,distancing,0,3,10,1
229,government,0,3,10,1
230,release,0,4,7,1
231,guidelines,0,0,10,0
232,Going,0,2,5,0
233,forward,0,2,7,0
234,vending,0,2,7,0
235,zones,0,0,5,0
236,must,0,1,4,0
237,also,0,2,4,0
238,designed,0,0,8,0
239,keeping,0,3,7,1
240,mind,0,1,4,0
241,need,0,0,4,0
242,social,0,3,6,1
243,distancing,0,3,10,1
244,sufficient,1,4,10,1
245,hygiene,0,3,7,1
246,facilities,0,0,10,0
247,running,0,2,7,0
248,water,0,2,5,0
249,washing,0,2,7,0
250,stations,0,3,8,1
251,toilets,0,3,7,1
252,authorities,0,0,11,0
253,work,1,1,4,0
254,Town,0,1,4,0
255,Vending,0,2,7,0
256,Committees,0,0,10,0
257,TVCs,0,0,4,0
258,Provide,0,3,7,1
259,direct,0,2,6,0
260,support,1,2,7,0
261,de,0,1,2,0
262,linked,0,0,6,0
263,existing,0,3,8,1
264,registration,0,5,12,1
265,requirements,0,5,12,1
266,lockdown,0,2,8,0
267,lifted,0,0,6,0
268,vending,0,2,7,0
269,resumes,0,0,7,0
270,vendors,0,2,7,0
271,home,0,2,4,0
272,months,0,1,6,0
273,need,0,0,4,0
274,direct,0,2,6,0
275,income,0,3,6,1
276,benefits,1,3,8,1
277,resume,0,3,6,1
278,work,1,1,4,0
279,government,0,3,10,1
280,stimulus,0,3,8,1
281,package,0,3,7,1
282,welcome,0,3,7,1
283,step,0,1,4,0
284,insufficient,-1,5,12,1
285,nature,0,3,6,1
286,relief,1,3,6,1
287,credit,0,2,6,0
288,direct,0,2,6,0
289,cash,0,1,4,0
290,transfer,0,2,8,0
291,eligibility,0,5,11,1
292,registered,0,0,10,0
293,vendors,0,2,7,0
294,eligible,0,4,8,1
295,leaves,0,0,6,0
296,majority,0,3,8,1
297,vendors,0,2,7,0
298,country,0,2,7,0
299,addition,0,4,8,1
300,government,0,3,10,1
301,relief,1,3,6,1
302,support,1,2,7,0
303,needs,0,2,5,0
304,de,0,1,2,0
305,linked,0,0,6,0
306,rigid,-1,2,5,0
307,registration,0,5,12,1
308,requirements,0,5,12,1
309,vendors,0,2,7,0
310,registered,0,0,10,0
311,India,0,3,5,1
312,Delhi,0,2,5,0
313,roughly,0,2,7,0
314,300,0,0,3,0
315,000,0,0,3,0
316,street,0,2,6,0
317,vendors,0,2,7,0
318,131,0,0,3,0
319,00,0,0,2,0
320,form,0,1,4,0
321,occupational,0,6,12,1
322,identification,0,7,14,1
323,criteria,0,4,8,1
324,kind,0,1,4,0
325,cash,0,1,4,0
326,grant,0,1,5,0
327,livelihood,0,5,10,1
328,support,1,2,7,0
329,linked,0,0,6,0
330,occupational,0,6,12,1
331,identification,0,7,14,1
332,state,0,2,5,0
333,government,0,3,10,1
334,also,0,2,4,0
335,accept,0,2,6,0
336,registration,0,5,12,1
337,workers,0,2,7,0
338,organisation,0,6,12,1
339,union,0,3,5,1
340,proxy,0,1,5,0
341,government,0,3,10,1
342,issued,0,0,6,0
343,vending,0,2,7,0
344,passes,0,0,6,0
345,Ensuring,0,3,8,1
346,hygiene,0,3,7,1
347,social,0,3,6,1
348,distancing,0,3,10,1
349,sites,0,0,5,0
350,vending,0,2,7,0
351,government,0,3,10,1
352,needs,0,2,5,0
353,take,0,2,4,0
354,steps,0,1,5,0
355,provision,0,4,9,1
356,running,0,2,7,0
357,water,0,2,5,0
358,soap,0,2,4,0
359,sanitisers,0,4,10,1
360,street,0,2,6,0
361,vendors,0,2,7,0
362,place,0,2,5,0
363,work,1,1,4,0
364,Additionally,0,5,12,1
365,vendor,0,2,6,0
366,organisations,0,6,13,1
367,work,1,1,4,0
368,food,0,2,4,0
369,safety,0,2,6,0
370,authorities,0,0,11,0
371,country,0,2,7,0
372,train,0,2,5,0
373,vendors,0,2,7,0
374,especially,0,4,10,1
375,cooked,0,0,6,0
376,food,0,2,4,0
377,vendors,0,2,7,0
378,ways,0,1,4,0
379,maintain,0,4,8,1
380,hygiene,0,3,7,1
381,working,0,2,7,0
382,Taking,0,2,6,0
383,steps,0,1,5,0
384,survey,0,2,6,0
385,register,0,3,8,1
386,vendors,0,2,7,0
387,access,0,2,6,0
388,government,0,3,10,1
389,benefits,1,3,8,1
390,mentioned,0,0,9,0
391,earlier,0,4,7,1
392,number,0,2,6,0
393,vendors,0,2,7,0
394,form,0,1,4,0
395,identification,0,7,14,1
396,fraction,0,3,8,1
397,actual,0,3,6,1
398,population,0,5,10,1
399,vendors,0,2,7,0
400,Delhi,0,2,5,0
401,crisis,-1,2,6,0
402,subsequent,0,4,10,1
403,lockdown,0,2,8,0
404,Town,0,1,4,0
405,Vending,0,2,7,0
406,Committees,0,0,10,0
407,TVCs,0,0,4,0
408,supposed,0,0,8,0
409,start,0,1,5,0
410,surveying,0,3,9,1
411,registering,0,4,11,1
412,vendors,0,2,7,0
413,get,0,1,3,0
414,used,0,0,4,0
415,normal,0,2,6,0
416,process,0,2,7,0
417,survey,0,2,6,0
418,registration,0,5,12,1
419,also,0,2,4,0
420,begin,0,2,5,0
421,ensure,0,3,6,1
422,vendors,0,2,7,0
423,able,0,2,4,0
424,access,0,2,6,0
425,social,0,3,6,1
426,security,0,3,8,1
427,benefits,1,3,8,1
428,financial,0,4,9,1
429,aid,0,2,3,0
430,period,0,3,6,1
431,crisis,-1,2,6,0
432,Blackcoffer,0,3,11,1
433,Insights,0,2,8,0
434,34,0,0,2,0
435,Parth,0,1,5,0
436,Goyal,0,2,5,0
437,IET,0,2,3,0
438,DAVV,0,1,4,0
