,Token,Score,Syllable_Count,Word_length,IsComplex
252,come,0,2,4,0
253,office,0,3,6,1
254,months,0,1,6,0
255,waiting,0,3,7,1
256,period,0,3,6,1
257,drastically,-1,3,11,1
258,reduced,0,0,7,0
259,hospital,0,3,8,1
260,able,0,2,4,0
261,forecast,0,3,8,1
262,number,0,2,6,0
263,patients,0,3,8,1
264,likely,0,2,6,0
265,miss,0,1,4,0
266,appointments,0,4,12,1
267,Based,0,0,5,0
268,historical,0,4,10,1
269,data,0,2,4,0
270,hospitals,0,3,9,1
271,predict,0,2,7,0
272,number,0,2,6,0
273,shows,0,1,5,0
274,accordingly,0,3,11,1
275,schedule,0,3,8,1
276,appointments,0,4,12,1
277,miss,0,1,4,0
278,slot,0,1,4,0
279,shows,0,1,5,0
280,Reducing,0,3,8,1
281,overpayment,0,4,11,1
282,underpayment,0,4,12,1
283,made,0,2,4,0
284,hospital,0,3,8,1
285,health,0,2,6,0
286,insurance,0,4,9,1
287,company,0,2,7,0
288,pays,0,1,4,0
289,amount,0,3,6,1
290,hospital,0,3,8,1
291,provider,0,3,8,1
292,greater,0,3,7,1
293,contracted,0,0,10,0
294,amount,0,3,6,1
295,service,0,3,7,1
296,payment,0,2,7,0
297,called,0,0,6,0
298,overpayment,0,4,11,1
299,Similarly,0,3,9,1
300,payment,0,2,7,0
301,made,0,2,4,0
302,lesser,0,2,6,0
303,contracted,0,0,10,0
304,amount,0,3,6,1
305,service,0,3,7,1
306,payment,0,2,7,0
307,called,0,0,6,0
308,underpayment,0,4,12,1
309,Overpayment,0,4,11,1
310,underpayment,0,4,12,1
311,big,0,1,3,0
312,headache,-1,4,8,1
313,insurance,0,4,9,1
314,companies,0,0,9,0
315,patients,0,3,8,1
316,According,0,3,9,1
317,AHA,0,2,3,0
318,data,0,2,4,0
319,private,0,3,7,1
320,insurance,0,4,9,1
321,companies,0,0,9,0
322,consistently,1,3,12,1
323,overpaid,-1,4,8,1
324,hospitals,0,3,9,1
325,inpatient,0,4,9,1
326,care,0,2,4,0
327,decades,0,0,7,0
328,overpayments,0,4,12,1
329,varied,0,0,6,0
330,significantly,0,4,13,1
331,years,0,2,5,0
332,grown,0,1,5,0
333,dramatically,0,4,12,1
334,past,0,1,4,0
335,years,0,2,5,0
336,Overpayment,0,4,11,1
337,underpayment,0,4,12,1
338,happen,0,2,6,0
339,multiple,0,3,8,1
340,reasons,0,3,7,1
341,system,0,1,6,0
342,glitch,-1,1,6,0
343,coding,0,2,6,0
344,error,-1,2,5,0
345,Using,0,2,5,0
346,cognitive,0,4,9,1
347,analysis,0,3,8,1
348,big,0,1,3,0
349,data,0,2,4,0
350,predict,0,2,7,0
351,payment,0,2,7,0
352,amount,0,3,6,1
353,predicted,0,0,9,0
354,payment,0,2,7,0
355,amount,0,3,6,1
356,significantly,0,4,13,1
357,different,0,3,9,1
358,actual,0,3,6,1
359,payment,0,2,7,0
360,amount,0,3,6,1
361,system,0,1,6,0
362,identify,0,3,8,1
363,possible,0,3,8,1
364,overpayments,0,4,12,1
365,underpayments,0,4,13,1
366,Predictive,0,4,10,1
367,treatment,0,3,9,1
368,Throughout,0,4,10,1
369,world,0,1,5,0
370,healthcare,0,4,10,1
371,based,0,0,5,0
372,diagnosing,0,4,10,1
373,presence,0,3,8,1
374,disease,0,4,7,1
375,subsequently,0,4,12,1
376,treating,0,3,8,1
377,disease,0,4,7,1
378,present,0,2,7,0
379,Early,0,2,5,0
380,diagnosis,0,4,9,1
381,illness,-1,2,7,0
382,major,0,2,5,0
383,challenge,0,3,9,1
384,Patients,0,3,8,1
385,go,0,1,2,0
386,diagnosis,0,4,9,1
387,symptom,-1,1,7,0
388,evident,0,3,7,1
389,becomes,0,0,7,0
390,challenging,-1,3,11,1
391,physician,0,3,9,1
392,treat,0,2,5,0
393,illness,-1,2,7,0
394,illness,-1,2,7,0
395,grows,0,1,5,0
396,beyond,0,2,6,0
397,certain,0,3,7,1
398,level,0,2,5,0
399,Predictive,0,4,10,1
400,preventive,0,4,10,1
401,help,0,1,4,0
402,identify,0,3,8,1
403,individual,0,5,10,1
404,develop,0,3,7,1
405,disease,0,4,7,1
406,Different,0,3,9,1
407,forms,0,1,5,0
408,health,0,2,6,0
409,device,0,3,6,1
410,iWatch,0,2,6,0
411,capture,0,3,7,1
412,data,0,2,4,0
413,send,0,1,4,0
414,hospital,0,3,8,1
415,regular,0,3,7,1
416,interval,0,3,8,1
417,time,0,2,4,0
418,Using,0,2,5,0
419,predictive,0,4,10,1
420,analysis,0,3,8,1
421,hospital,0,3,8,1
422,predict,0,2,7,0
423,patient,1,3,7,1
424,likely,0,2,6,0
425,develop,0,3,7,1
426,illness,-1,2,7,0
427,Early,0,2,5,0
428,diagnosis,0,4,9,1
429,illness,-1,2,7,0
430,help,0,1,4,0
431,doctors,0,2,7,0
432,treat,0,2,5,0
433,patients,0,3,8,1
434,effectively,1,4,11,1
435,lower,0,2,5,0
436,cost,0,1,4,0
437,Predictive,0,4,10,1
438,treatment,0,3,9,1
439,reduce,0,3,6,1
440,number,0,2,6,0
441,days,0,1,4,0
442,patient,1,3,7,1
443,needs,0,2,5,0
444,admitted,0,0,8,0
445,hospital,0,3,8,1
446,inpatient,0,4,9,1
447,treatment,0,3,9,1
448,costlier,-1,3,8,1
449,outpatient,0,5,10,1
450,treatment,0,3,9,1
451,doctors,0,2,7,0
452,discharge,0,3,9,1
453,patients,0,3,8,1
454,thinks,0,1,6,0
455,condition,0,4,9,1
456,patient,1,3,7,1
457,serious,0,4,7,1
458,hospital,0,3,8,1
459,monitor,0,3,7,1
460,patient,1,3,7,1
461,remotely,0,3,8,1
462,using,0,2,5,0
463,medical,0,3,7,1
464,sensors,0,2,7,0
465,call,0,1,4,0
466,patient,1,3,7,1
467,hospital,0,3,8,1
468,required,0,0,8,0
469,Big,0,1,3,0
470,data,0,2,4,0
471,plays,0,1,5,0
472,big,0,1,3,0
473,role,0,2,4,0
474,person,0,2,6,0
475,suffers,-1,2,7,0
476,multiple,0,3,8,1
477,illnesses,0,0,9,0
478,per,0,1,3,0
479,Dr,0,0,2,0
480,Abhishek,0,3,8,1
481,Rai,0,2,3,0
482,Ortho,0,2,5,0
483,K,0,0,1,0
484,E,0,1,1,0
485,Medical,0,3,7,1
486,College,0,3,7,1
487,Mumbai,0,3,6,1
488,becomes,0,0,7,0
489,challenging,-1,3,11,1
490,operate,0,4,7,1
491,patients,0,3,8,1
492,suffers,-1,2,7,0
493,multiple,0,3,8,1
494,illnesses,0,0,9,0
495,Many,0,1,4,0
496,number,0,2,6,0
497,times,0,0,5,0
498,physicians,0,3,10,1
499,aware,0,3,5,1
500,issues,-1,0,6,0
501,patients,0,3,8,1
502,patients,0,3,8,1
503,aware,0,3,5,1
504,illness,-1,2,7,0
505,example,0,3,7,1
506,tough,1,2,5,0
507,operate,0,4,7,1
508,person,0,2,6,0
509,suffering,-1,3,9,1
510,diabetes,0,0,8,0
511,blood,0,2,5,0
512,coat,0,2,4,0
513,easily,0,3,6,1
514,diabetic,0,4,8,1
515,person,0,2,6,0
516,physician,0,3,9,1
517,historical,0,4,10,1
518,data,0,2,4,0
519,diabetic,0,4,8,1
520,person,0,2,6,0
521,operate,0,4,7,1
522,diabetic,0,4,8,1
523,person,0,2,6,0
524,wrongly,-1,1,7,0
525,Another,0,3,7,1
526,example,0,3,7,1
527,big,0,1,3,0
528,data,0,2,4,0
529,analytics,0,3,9,1
530,play,0,1,4,0
531,huge,0,2,4,0
532,role,0,2,4,0
533,predicting,0,3,10,1
534,disease,0,4,7,1
535,genetic,0,3,7,1
536,disease,0,4,7,1
537,person,0,2,6,0
538,breast,0,2,6,0
539,cancer,-1,2,6,0
540,child,0,1,5,0
541,15,0,0,2,0
542,20,0,0,2,0
543,percent,0,2,7,0
544,likely,0,2,6,0
545,develop,0,3,7,1
546,breast,0,2,6,0
547,cancer,-1,2,6,0
548,Using,0,2,5,0
549,big,0,1,3,0
550,data,0,2,4,0
551,analytics,0,3,9,1
552,system,0,1,6,0
553,identify,0,3,8,1
554,patients,0,3,8,1
555,likely,0,2,6,0
556,suffer,-1,2,6,0
557,genetic,0,3,7,1
558,disease,0,4,7,1
559,request,0,3,7,1
560,patients,0,3,8,1
561,timely,1,2,6,0
562,screening,0,3,9,1
563,Genetic,0,3,7,1
564,diseases,0,0,8,0
565,screened,0,0,8,0
566,first,0,1,5,0
567,second,0,2,6,0
568,third,0,1,5,0
569,degree,0,3,6,1
570,relatives,0,0,9,0
571,reduce,0,3,6,1
572,morbidity,0,3,9,1
573,mortality,0,3,9,1
574,Timely,1,2,6,0
575,diagnostic,0,4,10,1
576,reports,0,2,7,0
577,India,0,3,5,1
578,takes,0,0,5,0
579,2,0,0,1,0
580,3,0,0,1,0
581,days,0,1,4,0
582,average,0,4,7,1
583,get,0,1,3,0
584,MRI,0,1,3,0
585,scan,0,1,4,0
586,Delay,-1,2,5,0
587,lack,-1,1,4,0
588,medical,0,3,7,1
589,instruments,0,3,11,1
590,lack,-1,1,4,0
591,qualified,1,0,9,0
592,radiologists,0,5,12,1
593,problem,-1,2,7,0
594,mitigated,0,0,9,0
595,integrating,0,4,11,1
596,Medical,0,3,7,1
597,imaging,0,3,7,1
598,big,0,1,3,0
599,data,0,2,4,0
600,Integration,0,5,11,1
601,medical,0,3,7,1
602,imaging,0,3,7,1
603,big,0,1,3,0
604,data,0,2,4,0
605,ensure,0,3,6,1
606,radiologists,0,5,12,1
607,get,0,1,3,0
608,report,0,2,6,0
609,short,0,1,5,0
610,span,0,1,4,0
611,time,0,2,4,0
612,Big,0,1,3,0
613,data,0,2,4,0
614,help,0,1,4,0
615,reduce,0,3,6,1
616,turnaround,0,4,10,1
617,time,0,2,4,0
618,required,0,0,8,0
619,get,0,1,3,0
620,reports,0,2,7,0
621,also,0,2,4,0
622,get,0,1,3,0
623,better,0,2,6,0
624,reports,0,2,7,0
625,Technology,0,3,10,1
626,convert,0,2,7,0
627,image,0,3,5,1
628,graphs,0,1,6,0
629,charts,0,1,6,0
630,making,0,2,6,0
631,easier,1,4,6,1
632,radiologists,0,5,12,1
633,read,0,2,4,0
634,report,0,2,6,0
635,data,0,2,4,0
636,works,1,1,5,0
637,principle,0,3,9,1
638,abundance,1,4,9,1
639,instead,0,3,7,1
640,scarcity,-1,2,8,0
641,data,0,2,4,0
642,better,0,2,6,0
643,outcomes,0,0,8,0
644,obtained,0,0,8,0
645,Thus,0,1,4,0
646,Big,0,1,3,0
647,Data,0,2,4,0
648,technology,0,3,10,1
649,clearly,0,2,7,0
650,digital,0,3,7,1
651,disruptor,0,3,9,1
652,revolutionize,1,7,13,1
653,healthcare,0,4,10,1
654,sector,0,2,6,0
655,consolidating,0,5,13,1
656,data,0,2,4,0
657,disparate,0,4,9,1
658,platforms,0,2,9,0
659,build,0,2,5,0
660,360,0,0,3,0
661,degree,0,3,6,1
662,view,0,2,4,0
663,human,0,2,5,0
664,body,0,1,4,0
665,help,0,1,4,0
666,healthcare,0,4,10,1
667,provider,0,3,8,1
668,generate,0,4,8,1
669,solutions,0,4,9,1
670,life,0,2,4,0
671,threatening,-1,4,11,1
672,problems,-1,2,8,0
673,improved,1,0,8,0
674,healthcare,0,4,10,1
675,opportunities,0,0,13,0
676,Blackcoffer,0,3,11,1
677,Insights,0,2,8,0
678,10,0,0,2,0
679,Prakhar,0,2,7,0
680,Kaushik,0,3,7,1
681,Vivek,0,2,5,0
682,Rai,0,2,3,0
683,IIM,0,2,3,0
684,Calcutta,0,3,8,1
